 nk, la, al, be, mode_kap, mode_kap_RTA
          63           3           1           2 -0.1604E-13  0.1999E-25
          64           3           1           2  0.8889      0.8998    
           1           4           1           2   0.000      -0.000    
           2           4           1           2  0.1866      0.1696    
           3           4           1           2 -0.2624E-16   0.000    
           4           4           1           2  0.1866      0.1696    
           5           4           1           2  0.2121      0.2486    
           6           4           1           2  0.5839E-13  0.7251E-13
           7           4           1           2 -0.2000     -0.1696    
           8           4           1           2 -0.6860E-15 -0.1393E-25
           9           4           1           2  0.2443E-16 -0.5346E-25
          10           4           1           2 -0.2121     -0.2486    
          11           4           1           2  0.2801E-17  -0.000    
          12           4           1           2 -0.2116     -0.2400    
          13           4           1           2  0.2119      0.2486    
          14           4           1           2  0.1142E-14 -0.4643E-26
          15           4           1           2 -0.1934     -0.1637    
          16           4           1           2 -0.5837E-13 -0.7251E-13
          17           4           1           2  0.2735      0.2486    
          18           4           1           2 -0.7609E-03 -0.7251E-13
          19           4           1           2 -0.1866     -0.1696    
          20           4           1           2 -0.1428E-14 -0.1393E-25
          21           4           1           2  0.2346      0.2913    
          22           4           1           2  0.4315E-01  0.2864E-01
          23           4           1           2  0.2547E-15   0.000    
          24           4           1           2  0.1866      0.1696    
          25           4           1           2  0.2121      0.2486    
          26           4           1           2 -0.2362E-13 -0.2049E-13
          27           4           1           2 -0.4315E-01 -0.2864E-01
          28           4           1           2  0.7609E-03  0.7251E-13
          29           4           1           2 -0.4284E-15  0.1741E-26
          30           4           1           2 -0.2121     -0.2486    
          31           4           1           2 -0.2346     -0.2913    
          32           4           1           2 -0.2735     -0.2486    
          33           4           1           2 -0.1614E-16  0.5346E-25
          34           4           1           2 -0.2735     -0.2486    
          35           4           1           2  -0.000       0.000    
          36           4           1           2 -0.2648     -0.2400    
          37           4           1           2  0.2931      0.2486    
          38           4           1           2  0.1732E-02  0.2049E-13
          39           4           1           2 -0.4212E-01 -0.2864E-01
          40           4           1           2 -0.6546E-13 -0.7251E-13
