  RANK 4 tensors :term, group, (iatom,ixyz)_4 d4U/dx_{i,alpha}^4
   251     4     35 3     35 3     35 2      2 2   -.28280968E-01   1.00
   252     4      1 1      1 1     24 3      1 3   -.28280968E-01   1.00
   253     4      1 1      1 3      1 1     24 3   -.28280968E-01   1.00
   254     4      1 1      1 3     24 3      1 1   -.28280968E-01   1.00
   255     4      1 1     24 3      1 1      1 3   -.28280968E-01   1.00
   256     4      1 1     24 3      1 3      1 1   -.28280968E-01   1.00
   257     4      1 3      1 1      1 1     24 3   -.28280968E-01   1.00
   258     4      1 3      1 1     24 3      1 1   -.28280968E-01   1.00
   259     4      1 3     24 3      1 1      1 1   -.28280968E-01   1.00
   260     4     24 3      1 1      1 1      1 3   -.28280968E-01   1.00
   261     4     24 3      1 1      1 3      1 1   -.28280968E-01   1.00
   262     4     24 3      1 3      1 1      1 1   -.28280968E-01   1.00
   263     4      2 3     33 1     33 3     33 1   -.28280968E-01   1.00
   264     4      2 3     33 3     33 1     33 1   -.28280968E-01   1.00
   265     4     33 1      2 3     33 1     33 3   -.28280968E-01   1.00
   266     4     33 1      2 3     33 3     33 1   -.28280968E-01   1.00
   267     4     33 1     33 1      2 3     33 3   -.28280968E-01   1.00
   268     4     33 1     33 1     33 3      2 3   -.28280968E-01   1.00
   269     4     33 1     33 3      2 3     33 1   -.28280968E-01   1.00
   270     4     33 1     33 3     33 1      2 3   -.28280968E-01   1.00
   271     4     33 3      2 3     33 1     33 1   -.28280968E-01   1.00
   272     4     33 3     33 1      2 3     33 1   -.28280968E-01   1.00
   273     4     33 3     33 1     33 1      2 3   -.28280968E-01   1.00
   274     4      1 2      1 2     22 3      1 3   -.28280968E-01   1.00
   275     4      1 2      1 3      1 2     22 3   -.28280968E-01   1.00
   276     4      1 2      1 3     22 3      1 2   -.28280968E-01   1.00
   277     4      1 2     22 3      1 2      1 3   -.28280968E-01   1.00
   278     4      1 2     22 3      1 3      1 2   -.28280968E-01   1.00
   279     4      1 3      1 2      1 2     22 3   -.28280968E-01   1.00
   280     4      1 3      1 2     22 3      1 2   -.28280968E-01   1.00
   281     4      1 3     22 3      1 2      1 2   -.28280968E-01   1.00
   282     4     22 3      1 2      1 2      1 3   -.28280968E-01   1.00
   283     4     22 3      1 2      1 3      1 2   -.28280968E-01   1.00
   284     4     22 3      1 3      1 2      1 2   -.28280968E-01   1.00
   285     4      2 3     35 2     35 3     35 2   -.28280968E-01   1.00
   286     4      2 3     35 3     35 2     35 2   -.28280968E-01   1.00
   287     4     35 2      2 3     35 2     35 3   -.28280968E-01   1.00
   288     4     35 2      2 3     35 3     35 2   -.28280968E-01   1.00
   289     4     35 2     35 2      2 3     35 3   -.28280968E-01   1.00
   290     4     35 2     35 2     35 3      2 3   -.28280968E-01   1.00
   291     4     35 2     35 3      2 3     35 2   -.28280968E-01   1.00
   292     4     35 2     35 3     35 2      2 3   -.28280968E-01   1.00
   293     4     35 3      2 3     35 2     35 2   -.28280968E-01   1.00
   294     4     35 3     35 2      2 3     35 2   -.28280968E-01   1.00
   295     4     35 3     35 2     35 2      2 3   -.28280968E-01   1.00
   296     4      1 2      1 3     12 2      1 3   -.28280968E-01   1.00
   297     4      1 2     12 2      1 3      1 3   -.28280968E-01   1.00
   298     4      1 3      1 2      1 3     12 2   -.28280968E-01   1.00
   299     4      1 3      1 2     12 2      1 3   -.28280968E-01   1.00
   300     4      1 3      1 3      1 2     12 2   -.28280968E-01   1.00
   301     4      1 3      1 3     12 2      1 2   -.28280968E-01   1.00
   302     4      1 3     12 2      1 2      1 3   -.28280968E-01   1.00
   303     4      1 3     12 2      1 3      1 2   -.28280968E-01   1.00
   304     4     12 2      1 2      1 3      1 3   -.28280968E-01   1.00
   305     4     12 2      1 3      1 2      1 3   -.28280968E-01   1.00
   306     4     12 2      1 3      1 3      1 2   -.28280968E-01   1.00
   307     4      2 2     45 3     45 2     45 3   -.28280968E-01   1.00
   308     4      2 2     45 3     45 3     45 2   -.28280968E-01   1.00
   309     4     45 2      2 2     45 3     45 3   -.28280968E-01   1.00
   310     4     45 2     45 3      2 2     45 3   -.28280968E-01   1.00
   311     4     45 2     45 3     45 3      2 2   -.28280968E-01   1.00
   312     4     45 3      2 2     45 2     45 3   -.28280968E-01   1.00
   313     4     45 3      2 2     45 3     45 2   -.28280968E-01   1.00
   314     4     45 3     45 2      2 2     45 3   -.28280968E-01   1.00
   315     4     45 3     45 2     45 3      2 2   -.28280968E-01   1.00
   316     4     45 3     45 3      2 2     45 2   -.28280968E-01   1.00
   317     4     45 3     45 3     45 2      2 2   -.28280968E-01   1.00
   318     4      1 1      1 3     10 1      1 3   -.28280968E-01   1.00
   319     4      1 1     10 1      1 3      1 3   -.28280968E-01   1.00
   320     4      1 3      1 1      1 3     10 1   -.28280968E-01   1.00
   321     4      1 3      1 1     10 1      1 3   -.28280968E-01   1.00
   322     4      1 3      1 3      1 1     10 1   -.28280968E-01   1.00
   323     4      1 3      1 3     10 1      1 1   -.28280968E-01   1.00
   324     4      1 3     10 1      1 1      1 3   -.28280968E-01   1.00
   325     4      1 3     10 1      1 3      1 1   -.28280968E-01   1.00
   326     4     10 1      1 1      1 3      1 3   -.28280968E-01   1.00
   327     4     10 1      1 3      1 1      1 3   -.28280968E-01   1.00
   328     4     10 1      1 3      1 3      1 1   -.28280968E-01   1.00
   329     4      2 1     47 3     47 1     47 3   -.28280968E-01   1.00
   330     4      2 1     47 3     47 3     47 1   -.28280968E-01   1.00
   331     4     47 1      2 1     47 3     47 3   -.28280968E-01   1.00
   332     4     47 1     47 3      2 1     47 3   -.28280968E-01   1.00
   333     4     47 1     47 3     47 3      2 1   -.28280968E-01   1.00
   334     4     47 3      2 1     47 1     47 3   -.28280968E-01   1.00
   335     4     47 3      2 1     47 3     47 1   -.28280968E-01   1.00
   336     4     47 3     47 1      2 1     47 3   -.28280968E-01   1.00
   337     4     47 3     47 1     47 3      2 1   -.28280968E-01   1.00
   338     4     47 3     47 3      2 1     47 1   -.28280968E-01   1.00
   339     4     47 3     47 3     47 1      2 1   -.28280968E-01   1.00
   340     4      1 2      1 2     12 3      1 3   -.28280968E-01   1.00
   341     4      1 2      1 3      1 2     12 3   -.28280968E-01   1.00
   342     4      1 2      1 3     12 3      1 2   -.28280968E-01   1.00
   343     4      1 2     12 3      1 2      1 3   -.28280968E-01   1.00
   344     4      1 2     12 3      1 3      1 2   -.28280968E-01   1.00
   345     4      1 3      1 2      1 2     12 3   -.28280968E-01   1.00
   346     4      1 3      1 2     12 3      1 2   -.28280968E-01   1.00
   347     4      1 3     12 3      1 2      1 2   -.28280968E-01   1.00
   348     4     12 3      1 2      1 2      1 3   -.28280968E-01   1.00
   349     4     12 3      1 2      1 3      1 2   -.28280968E-01   1.00
   350     4     12 3      1 3      1 2      1 2   -.28280968E-01   1.00
   351     4      2 3     45 2     45 3     45 2   -.28280968E-01   1.00
   352     4      2 3     45 3     45 2     45 2   -.28280968E-01   1.00
   353     4     45 2      2 3     45 2     45 3   -.28280968E-01   1.00
   354     4     45 2      2 3     45 3     45 2   -.28280968E-01   1.00
   355     4     45 2     45 2      2 3     45 3   -.28280968E-01   1.00
   356     4     45 2     45 2     45 3      2 3   -.28280968E-01   1.00
   357     4     45 2     45 3      2 3     45 2   -.28280968E-01   1.00
   358     4     45 2     45 3     45 2      2 3   -.28280968E-01   1.00
   359     4     45 3      2 3     45 2     45 2   -.28280968E-01   1.00
   360     4     45 3     45 2      2 3     45 2   -.28280968E-01   1.00
   361     4     45 3     45 2     45 2      2 3   -.28280968E-01   1.00
   362     4      1 1      1 1     10 3      1 3   -.28280968E-01   1.00
   363     4      1 1      1 3      1 1     10 3   -.28280968E-01   1.00
   364     4      1 1      1 3     10 3      1 1   -.28280968E-01   1.00
