   85     1.825    0.502    0.502   -0.502  100.35      100.35      338.84      415.14      484.29      484.29    
   86     1.842    0.522    0.522   -0.522  99.362      99.362      346.47      409.52      484.18      484.18    
   87     1.859    0.542    0.542   -0.542  98.583      98.583      352.90      404.52      484.11      484.11    
   88     1.877    0.562    0.562   -0.562  98.086      98.086      357.44      400.82      484.07      484.07    
   89     1.894    0.582    0.582   -0.582  97.916      97.916      359.14      399.41      484.06      484.06    
   90     1.894    0.582    0.582    0.582  97.916      97.916      359.14      399.41      484.06      484.06    
   91     1.911    0.602    0.562    0.562  98.313      99.090      358.78      399.48      483.91      484.06    
   92     1.928    0.622    0.542    0.542  99.482      102.51      357.71      399.67      483.47      484.05    
   93     1.946    0.642    0.522    0.522  101.36      107.90      355.94      399.99      482.75      484.02    
   94     1.963    0.662    0.502    0.502  103.85      114.89      353.54      400.42      481.75      483.96    
   95     1.980    0.682    0.482    0.482  106.84      123.08      350.56      400.96      480.51      483.86    
   96     1.997    0.702    0.462    0.462  110.20      132.08      347.09      401.59      479.04      483.69    
   97     2.015    0.723    0.442    0.442  113.78      141.54      343.21      402.31      477.38      483.44    
   98     2.032    0.743    0.421    0.421  117.46      151.12      339.08      403.12      475.57      483.08    
   99     2.049    0.763    0.401    0.401  121.11      160.52      334.84      403.99      473.63      482.59    
  100     2.066    0.783    0.381    0.381  124.64      169.43      330.69      404.92      471.62      481.97    
  101     2.084    0.803    0.361    0.361  127.92      177.52      326.90      405.90      469.57      481.18    
  102     2.101    0.823    0.341    0.341  130.89      184.43      323.76      406.91      467.53      480.23    
  103     2.118    0.843    0.321    0.321  133.48      189.81      321.61      407.94      465.53      479.10    
  104     2.135    0.863    0.301    0.301  135.64      193.32      320.76      408.97      463.61      477.78    
  105     2.152    0.883    0.281    0.281  137.33      194.76      321.44      409.98      461.80      476.28    
  106     2.170    0.903    0.261    0.261  138.54      194.10      323.69      410.95      460.13      474.60    
  107     2.187    0.923    0.241    0.241  139.28      191.51      327.37      411.84      458.62      472.74    
  108     2.204    0.943    0.221    0.221  139.56      187.31      332.24      412.62      457.28      470.73    
  109     2.221    0.963    0.201    0.201  139.43      181.88      337.99      413.26      456.12      468.58    
  110     2.239    0.983    0.181    0.181  138.94      175.59      344.31      413.71      455.13      466.33    
  111     2.256    1.004    0.161    0.161  138.17      168.81      350.95      413.91      454.31      464.03    
  112     2.273    1.024    0.140    0.140  137.18      161.87      357.73      413.81      453.64      461.72    
  113     2.290    1.044    0.120    0.120  136.08      155.05      364.48      413.33      453.11      459.48    
  114     2.308    1.064    0.100    0.100  134.94      148.65      371.07      412.39      452.70      457.39    
  115     2.325    1.084    0.080    0.080  133.86      142.94      377.42      410.91      452.39      455.53    
  116     2.342    1.104    0.060    0.060  132.92      138.18      383.43      408.84      452.18      454.00    
  117     2.359    1.124    0.040    0.040  132.20      134.58      389.04      406.13      452.03      452.86    
  118     2.377    1.144    0.020    0.020  131.74      132.34      394.17      402.76      451.95      452.16    
  119     2.394    1.164    0.000    0.000  131.58      131.58      398.76      398.76      451.92      451.92    
  120     2.394    1.164    0.000    0.000  131.58      131.58      398.76      398.76      451.92      451.92    
  121     2.404    1.164    0.020    0.000  131.78      131.78      398.64      398.64      451.98      451.98    
  122     2.414    1.164    0.040    0.000  132.35      132.35      398.27      398.27      452.15      452.15    
  123     2.424    1.164    0.060    0.000  133.31      133.31      397.66      397.66      452.44      452.44    
  124     2.434    1.164    0.080    0.000  134.62      134.62      396.83      396.83      452.82      452.82    
  125     2.444    1.164    0.100    0.000  136.28      136.28      395.78      395.78      453.29      453.29    
  126     2.454    1.164    0.120    0.000  138.26      138.26      394.54      394.54      453.84      453.84    
  127     2.464    1.164    0.140    0.000  140.53      140.53      393.12      393.12      454.45      454.45    
  128     2.473    1.164    0.161    0.000  143.05      143.05      391.54      391.54      455.10      455.10    
  129     2.483    1.164    0.181    0.000  145.81      145.81      389.81      389.81      455.79      455.79    
  130     2.493    1.164    0.201    0.000  148.77      148.77      387.97      387.97      456.51      456.51    
  131     2.503    1.164    0.221    0.000  151.88      151.88      386.02      386.02      457.23      457.23    
  132     2.513    1.164    0.241    0.000  155.12      155.12      384.00      384.00      457.95      457.95    
  133     2.523    1.164    0.261    0.000  158.45      158.45      381.90      381.90      458.67      458.67    
  134     2.533    1.164    0.281    0.000  161.84      161.84      379.77      379.77      459.37      459.37    
  135     2.543    1.164    0.301    0.000  165.24      165.24      377.60      377.60      460.05      460.05    
  136     2.553    1.164    0.321    0.000  168.63      168.63      375.44      375.44      460.70      460.70    
  137     2.563    1.164    0.341    0.000  171.97      171.97      373.29      373.29      461.31      461.31    
  138     2.573    1.164    0.361    0.000  175.22      175.22      371.18      371.18      461.89      461.89    
  139     2.583    1.164    0.381    0.000  178.36      178.36      369.14      369.14      462.43      462.43    
  140     2.593    1.164    0.401    0.000  181.33      181.33      367.18      367.18      462.93      462.93    
  141     2.603    1.164    0.421    0.000  184.11      184.11      365.33      365.33      463.38      463.38    
  142     2.613    1.164    0.442    0.000  186.67      186.67      363.62      363.62      463.78      463.78    
  143     2.623    1.164    0.462    0.000  188.96      188.96      362.07      362.07      464.13      464.13    
  144     2.633    1.164    0.482    0.000  190.97      190.97      360.71      360.71      464.43      464.43    
  145     2.643    1.164    0.502    0.000  192.65      192.65      359.56      359.56      464.67      464.67    
  146     2.653    1.164    0.522    0.000  193.99      193.99      358.65      358.65      464.86      464.86    
