 # i,    taui (ni),  alpha ;   j,    tauj  (nj),   beta  :   term  group   rij 
   1  [    1 ( 0, 0, 0) ] 3    46  [    2 ( 2, 0,-2) ] 1  :   181   33    6.280
   1  [    1 ( 0, 0, 0) ] 3    26  [    2 ( 2, 0,-1) ] 2  :   189   33    4.778
   1  [    1 ( 0, 0, 0) ] 3    12  [    2 (-2,-1, 0) ] 3  :     1   34    2.495
   1  [    1 ( 0, 0, 0) ] 3    14  [    2 (-2,-1, 2) ] 3  :     5   34    4.778
   1  [    1 ( 0, 0, 0) ] 3    64  [    2 (-1,-2, 0) ] 3  :    25   34    8.150
   1  [    1 ( 0, 0, 0) ] 3    58  [    2 (-1,-2, 2) ] 3  :    29   34    8.523
   1  [    1 ( 0, 0, 0) ] 3    44  [    2 ( 0, 2,-2) ] 3  :    65   34    4.778
   1  [    1 ( 0, 0, 0) ] 3    32  [    2 ( 0, 2,-1) ] 3  :    69   34    4.778
   1  [    1 ( 0, 0, 0) ] 3    46  [    2 ( 2, 0,-2) ] 3  :    89   34    6.280
   1  [    1 ( 0, 0, 0) ] 3    26  [    2 ( 2, 0,-1) ] 3  :    93   34    4.778
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 (-2, 2, 0) ] 3  :     9   35    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 2,-2, 0) ] 3  :    12   35    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0,-2) ] 3  :    21   35    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0, 2) ] 3  :    24   35    5.763
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 2, 0, 0) ] 1  :     8   36    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 (-2, 0, 0) ] 1  :    13   36    7.486
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 2, 0,-2) ] 2  :    28   36    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 (-2, 0, 2) ] 2  :    29   36    4.778
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 2,-2, 0) ] 1  :    36   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 2,-2, 0) ] 2  :    40   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 (-2, 2, 0) ] 1  :    41   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 (-2, 2, 0) ] 2  :    45   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 0, 2, 0) ] 2  :    60   36    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 0,-2, 0) ] 2  :    61   36    4.778
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 0, 2,-2) ] 1  :    72   36    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 0,-2, 2) ] 1  :    77   36    7.486
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0, 2) ] 1  :    84   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0, 2) ] 2  :    88   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0,-2) ] 1  :    89   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     7  [    1 ( 0, 0,-2) ] 2  :    93   36    5.763
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 (-2, 0, 0) ] 3  :     5   37    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 2, 0, 0) ] 3  :     8   37    7.486
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 (-2, 0, 2) ] 3  :    13   37    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 2, 0,-2) ] 3  :    16   37    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 0,-2, 0) ] 3  :    29   37    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 0, 2, 0) ] 3  :    32   37    4.778
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 0,-2, 2) ] 3  :    37   37    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 0, 2,-2) ] 3  :    40   37    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 2, 0, 0) ] 2  :     4   38    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 (-2, 0, 0) ] 2  :     5   38    7.486
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 2, 0,-2) ] 1  :    12   38    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 (-2, 0, 2) ] 1  :    13   38    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 0, 2, 0) ] 1  :    28   38    4.778
   1  [    1 ( 0, 0, 0) ] 3     6  [    1 ( 0,-2, 0) ] 1  :    29   38    4.778
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 0, 2,-2) ] 2  :    36   38    7.486
   1  [    1 ( 0, 0, 0) ] 3     4  [    1 ( 0,-2, 2) ] 2  :    37   38    7.486
  41  [    2 ( 0, 0, 0) ] 1    41  [    2 ( 0, 0, 0) ] 1  :     4    1    4.778
  41  [    2 ( 0, 0, 0) ] 1     1  [    1 ( 0, 0, 0) ] 1  :     2    2    2.495
  41  [    2 ( 0, 0, 0) ] 1    18  [    1 ( 1, 0, 0) ] 1  :    10    2    4.075
  41  [    2 ( 0, 0, 0) ] 1    38  [    1 ( 0, 1, 0) ] 1  :    22    2    5.763
  41  [    2 ( 0, 0, 0) ] 1    53  [    1 ( 0, 0, 1) ] 1  :    34    2    7.486
  41  [    2 ( 0, 0, 0) ] 1     1  [    1 ( 0, 0, 0) ] 2  :     6    3    2.495
  41  [    2 ( 0, 0, 0) ] 1     1  [    1 ( 0, 0, 0) ] 3  :    10    3    2.495
  41  [    2 ( 0, 0, 0) ] 1    18  [    1 ( 1, 0, 0) ] 2  :    24    3    4.075
  41  [    2 ( 0, 0, 0) ] 1    18  [    1 ( 1, 0, 0) ] 3  :    32    3    4.075
  41  [    2 ( 0, 0, 0) ] 1    38  [    1 ( 0, 1, 0) ] 2  :    48    3    5.763
  41  [    2 ( 0, 0, 0) ] 1    38  [    1 ( 0, 1, 0) ] 3  :    56    3    5.763
  41  [    2 ( 0, 0, 0) ] 1    53  [    1 ( 0, 0, 1) ] 2  :    72    3    7.486
  41  [    2 ( 0, 0, 0) ] 1    53  [    1 ( 0, 0, 1) ] 3  :    80    3    7.486
  41  [    2 ( 0, 0, 0) ] 1     8  [    1 ( 1, 1, 1) ] 1  :     4    4    5.763
  41  [    2 ( 0, 0, 0) ] 1    52  [    1 ( 1, 1,-2) ] 1  :    16    4    7.058
  41  [    2 ( 0, 0, 0) ] 1    35  [    1 ( 1,-2, 1) ] 1  :    28    4    4.778
  41  [    2 ( 0, 0, 0) ] 1    23  [    1 (-2, 1, 1) ] 1  :    40    4    6.280
  41  [    2 ( 0, 0, 0) ] 1     8  [    1 ( 1, 1, 1) ] 2  :    12    5    5.763
  41  [    2 ( 0, 0, 0) ] 1     8  [    1 ( 1, 1, 1) ] 3  :    20    5    5.763
  41  [    2 ( 0, 0, 0) ] 1    52  [    1 ( 1, 1,-2) ] 2  :    36    5    7.058
  41  [    2 ( 0, 0, 0) ] 1    52  [    1 ( 1, 1,-2) ] 3  :    44    5    7.058
  41  [    2 ( 0, 0, 0) ] 1    35  [    1 ( 1,-2, 1) ] 2  :    60    5    4.778
  41  [    2 ( 0, 0, 0) ] 1    35  [    1 ( 1,-2, 1) ] 3  :    68    5    4.778
  41  [    2 ( 0, 0, 0) ] 1    23  [    1 (-2, 1, 1) ] 2  :    84    5    6.280
  41  [    2 ( 0, 0, 0) ] 1    23  [    1 (-2, 1, 1) ] 3  :    92    5    6.280
  41  [    2 ( 0, 0, 0) ] 1    28  [    2 (-1,-1, 0) ] 1  :    97    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    30  [    2 ( 1, 1, 0) ] 1  :   100    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    11  [    2 (-1, 0,-1) ] 1  :   105    6    6.280
  41  [    2 ( 0, 0, 0) ] 1    16  [    2 ( 1, 0, 1) ] 1  :   108    6    5.763
  41  [    2 ( 0, 0, 0) ] 1    32  [    2 (-2, 0, 1) ] 1  :   121    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    26  [    2 ( 2, 0,-1) ] 1  :   124    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    15  [    2 (-2, 1, 0) ] 1  :   129    6    7.486
  41  [    2 ( 0, 0, 0) ] 1    12  [    2 ( 2,-1, 0) ] 1  :   132    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    30  [    2 (-1,-1, 2) ] 1  :   145    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    28  [    2 ( 1, 1,-2) ] 1  :   148    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    16  [    2 (-1, 2,-1) ] 1  :   161    6    5.763
  41  [    2 ( 0, 0, 0) ] 1    11  [    2 ( 1,-2, 1) ] 1  :   164    6    6.280
  41  [    2 ( 0, 0, 0) ] 1    26  [    2 ( 0,-2, 1) ] 1  :   177    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    32  [    2 ( 0, 2,-1) ] 1  :   180    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    15  [    2 ( 0,-1, 2) ] 1  :   185    6    7.486
  41  [    2 ( 0, 0, 0) ] 1    12  [    2 ( 0, 1,-2) ] 1  :   188    6    4.075
  41  [    2 ( 0, 0, 0) ] 1    28  [    2 (-1,-1, 0) ] 2  :    97    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    30  [    2 ( 1, 1, 0) ] 2  :   104    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    11  [    2 (-1, 0,-1) ] 3  :   105    7    6.280
  41  [    2 ( 0, 0, 0) ] 1    16  [    2 ( 1, 0, 1) ] 3  :   112    7    5.763
  41  [    2 ( 0, 0, 0) ] 1    32  [    2 (-2, 0, 1) ] 2  :   121    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    26  [    2 ( 2, 0,-1) ] 2  :   128    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    15  [    2 (-2, 1, 0) ] 3  :   129    7    7.486
  41  [    2 ( 0, 0, 0) ] 1    12  [    2 ( 2,-1, 0) ] 3  :   136    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    30  [    2 (-1,-1, 2) ] 2  :   145    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    28  [    2 ( 1, 1,-2) ] 2  :   152    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    16  [    2 (-1, 2,-1) ] 3  :   161    7    5.763
  41  [    2 ( 0, 0, 0) ] 1    11  [    2 ( 1,-2, 1) ] 3  :   168    7    6.280
  41  [    2 ( 0, 0, 0) ] 1    26  [    2 ( 0,-2, 1) ] 2  :   177    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    32  [    2 ( 0, 2,-1) ] 2  :   184    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    15  [    2 ( 0,-1, 2) ] 3  :   185    7    7.486
  41  [    2 ( 0, 0, 0) ] 1    12  [    2 ( 0, 1,-2) ] 3  :   192    7    4.075
  41  [    2 ( 0, 0, 0) ] 1    28  [    2 (-1,-1, 0) ] 3  :    97    8    4.075
  41  [    2 ( 0, 0, 0) ] 1    11  [    2 (-1, 0,-1) ] 2  :   105    8    6.280
  41  [    2 ( 0, 0, 0) ] 1    62  [    2 ( 0, 1, 1) ] 2  :   116    8    8.523
  41  [    2 ( 0, 0, 0) ] 1    62  [    2 ( 0, 1, 1) ] 3  :   120    8    8.523
  41  [    2 ( 0, 0, 0) ] 1    26  [    2 ( 2, 0,-1) ] 3  :   124    8    4.075
  41  [    2 ( 0, 0, 0) ] 1    12  [    2 ( 2,-1, 0) ] 2  :   132    8    4.075
  41  [    2 ( 0, 0, 0) ] 1    63  [    2 (-2, 1, 1) ] 2  :   137    8    7.058
  41  [    2 ( 0, 0, 0) ] 1    63  [    2 (-2, 1, 1) ] 3  :   141    8    7.058
  41  [    2 ( 0, 0, 0) ] 1    30  [    2 (-1,-1, 2) ] 3  :   145    8    4.075
  41  [    2 ( 0, 0, 0) ] 1    64  [    2 ( 1, 0,-2) ] 2  :   156    8    8.523
  41  [    2 ( 0, 0, 0) ] 1    64  [    2 ( 1, 0,-2) ] 3  :   160    8    8.523
  41  [    2 ( 0, 0, 0) ] 1    16  [    2 (-1, 2,-1) ] 2  :   161    8    5.763
  41  [    2 ( 0, 0, 0) ] 1    61  [    2 ( 1,-2, 0) ] 2  :   172    8    8.150
  41  [    2 ( 0, 0, 0) ] 1    61  [    2 ( 1,-2, 0) ] 3  :   176    8    8.150
  41  [    2 ( 0, 0, 0) ] 1    32  [    2 ( 0, 2,-1) ] 3  :   180    8    4.075
  41  [    2 ( 0, 0, 0) ] 1    15  [    2 ( 0,-1, 2) ] 2  :   185    8    7.486
  41  [    2 ( 0, 0, 0) ] 1    30  [    2 ( 1, 1, 0) ] 3  :   100    9    4.075
  41  [    2 ( 0, 0, 0) ] 1    16  [    2 ( 1, 0, 1) ] 2  :   108    9    5.763
  41  [    2 ( 0, 0, 0) ] 1    63  [    2 ( 0,-1,-1) ] 2  :   113    9    7.058
  41  [    2 ( 0, 0, 0) ] 1    63  [    2 ( 0,-1,-1) ] 3  :   117    9    7.058
  41  [    2 ( 0, 0, 0) ] 1    32  [    2 (-2, 0, 1) ] 3  :   121    9    4.075
  41  [    2 ( 0, 0, 0) ] 1    15  [    2 (-2, 1, 0) ] 2  :   129    9    7.486
  41  [    2 ( 0, 0, 0) ] 1    62  [    2 ( 2,-1,-1) ] 2  :   140    9    8.523
  41  [    2 ( 0, 0, 0) ] 1    62  [    2 ( 2,-1,-1) ] 3  :   144    9    8.523
  41  [    2 ( 0, 0, 0) ] 1    28  [    2 ( 1, 1,-2) ] 3  :   148    9    4.075
  41  [    2 ( 0, 0, 0) ] 1    61  [    2 (-1, 0, 2) ] 2  :   153    9    8.150
  41  [    2 ( 0, 0, 0) ] 1    61  [    2 (-1, 0, 2) ] 3  :   157    9    8.150
  41  [    2 ( 0, 0, 0) ] 1    11  [    2 ( 1,-2, 1) ] 2  :   164    9    6.280
  41  [    2 ( 0, 0, 0) ] 1    64  [    2 (-1, 2, 0) ] 2  :   169    9    8.523
  41  [    2 ( 0, 0, 0) ] 1    64  [    2 (-1, 2, 0) ] 3  :   173    9    8.523
  41  [    2 ( 0, 0, 0) ] 1    26  [    2 ( 0,-2, 1) ] 3  :   177    9    4.075
  41  [    2 ( 0, 0, 0) ] 1    12  [    2 ( 0, 1,-2) ] 2  :   188    9    4.075
  41  [    2 ( 0, 0, 0) ] 1    63  [    2 ( 0,-1,-1) ] 1  :    57   10    7.058
  41  [    2 ( 0, 0, 0) ] 1    62  [    2 ( 0, 1, 1) ] 1  :    60   10    8.523
  41  [    2 ( 0, 0, 0) ] 1    63  [    2 (-2, 1, 1) ] 1  :    69   10    7.058
  41  [    2 ( 0, 0, 0) ] 1    62  [    2 ( 2,-1,-1) ] 1  :    72   10    8.523
  41  [    2 ( 0, 0, 0) ] 1    61  [    2 (-1, 0, 2) ] 1  :    77   10    8.150
  41  [    2 ( 0, 0, 0) ] 1    64  [    2 ( 1, 0,-2) ] 1  :    80   10    8.523
  41  [    2 ( 0, 0, 0) ] 1    64  [    2 (-1, 2, 0) ] 1  :    85   10    8.523
  41  [    2 ( 0, 0, 0) ] 1    61  [    2 ( 1,-2, 0) ] 1  :    88   10    8.150
  41  [    2 ( 0, 0, 0) ] 1    54  [    1 ( 1, 1, 0) ] 1  :     4   11   10.781
  41  [    2 ( 0, 0, 0) ] 1     2  [    1 ( 1, 1,-1) ] 1  :    12   11    0.000
  41  [    2 ( 0, 0, 0) ] 1    40  [    1 ( 1, 0, 1) ] 1  :    20   11    4.075
  41  [    2 ( 0, 0, 0) ] 1     3  [    1 ( 1,-1, 1) ] 1  :    36   11   12.477
  41  [    2 ( 0, 0, 0) ] 1    20  [    1 ( 0, 1,-1) ] 1  :    60   11    5.763
  41  [    2 ( 0, 0, 0) ] 1    17  [    1 ( 0,-1, 1) ] 1  :    68   11    4.778
  41  [    2 ( 0, 0, 0) ] 1    55  [    1 (-1, 1, 0) ] 1  :    84   11   11.066
  41  [    2 ( 0, 0, 0) ] 1    37  [    1 (-1, 0, 1) ] 1  :    92   11    7.486
  41  [    2 ( 0, 0, 0) ] 1    54  [    1 ( 1, 1, 0) ] 2  :     8   12   10.781
  41  [    2 ( 0, 0, 0) ] 1     2  [    1 ( 1, 1,-1) ] 2  :    16   12    0.000
  41  [    2 ( 0, 0, 0) ] 1    40  [    1 ( 1, 0, 1) ] 3  :    24   12    4.075
  41  [    2 ( 0, 0, 0) ] 1     3  [    1 ( 1,-1, 1) ] 3  :    40   12   12.477
  41  [    2 ( 0, 0, 0) ] 1    20  [    1 ( 0, 1,-1) ] 3  :    64   12    5.763
  41  [    2 ( 0, 0, 0) ] 1    17  [    1 ( 0,-1, 1) ] 2  :    72   12    4.778
  41  [    2 ( 0, 0, 0) ] 1    55  [    1 (-1, 1, 0) ] 3  :    88   12   11.066
  41  [    2 ( 0, 0, 0) ] 1    37  [    1 (-1, 0, 1) ] 2  :    96   12    7.486
  41  [    2 ( 0, 0, 0) ] 1    54  [    1 ( 1, 1, 0) ] 3  :    12   13   10.781
  41  [    2 ( 0, 0, 0) ] 1     2  [    1 ( 1, 1,-1) ] 3  :    28   13    0.000
  41  [    2 ( 0, 0, 0) ] 1    40  [    1 ( 1, 0, 1) ] 2  :    40   13    4.075
  41  [    2 ( 0, 0, 0) ] 1    34  [    1 ( 1, 0,-1) ] 2  :    60   13    4.075
  41  [    2 ( 0, 0, 0) ] 1    34  [    1 ( 1, 0,-1) ] 3  :    64   13    4.075
  41  [    2 ( 0, 0, 0) ] 1     3  [    1 ( 1,-1, 1) ] 2  :    72   13   12.477
  41  [    2 ( 0, 0, 0) ] 1    49  [    1 ( 1,-1, 0) ] 2  :    92   13    4.778
  41  [    2 ( 0, 0, 0) ] 1    49  [    1 ( 1,-1, 0) ] 3  :    96   13    4.778
  41  [    2 ( 0, 0, 0) ] 1    22  [    1 ( 0, 1, 1) ] 2  :   108   13    7.058
  41  [    2 ( 0, 0, 0) ] 1    22  [    1 ( 0, 1, 1) ] 3  :   112   13    7.058
  41  [    2 ( 0, 0, 0) ] 1    20  [    1 ( 0, 1,-1) ] 2  :   120   13    5.763
  41  [    2 ( 0, 0, 0) ] 1    17  [    1 ( 0,-1, 1) ] 3  :   140   13    4.778
  41  [    2 ( 0, 0, 0) ] 1     5  [    1 (-1, 1, 1) ] 2  :   156   13    9.447
  41  [    2 ( 0, 0, 0) ] 1     5  [    1 (-1, 1, 1) ] 3  :   160   13    9.447
  41  [    2 ( 0, 0, 0) ] 1    55  [    1 (-1, 1, 0) ] 2  :   168   13   11.066
  41  [    2 ( 0, 0, 0) ] 1    37  [    1 (-1, 0, 1) ] 3  :   188   13    7.486
  41  [    2 ( 0, 0, 0) ] 1    34  [    1 ( 1, 0,-1) ] 1  :    16   14    4.075
  41  [    2 ( 0, 0, 0) ] 1    49  [    1 ( 1,-1, 0) ] 1  :    24   14    4.778
  41  [    2 ( 0, 0, 0) ] 1    22  [    1 ( 0, 1, 1) ] 1  :    28   14    7.058
  41  [    2 ( 0, 0, 0) ] 1     5  [    1 (-1, 1, 1) ] 1  :    40   14    9.447
  41  [    2 ( 0, 0, 0) ] 1    42  [    2 (-1,-1, 1) ] 1  :    25   15    5.763
  41  [    2 ( 0, 0, 0) ] 1    42  [    2 ( 1, 1,-1) ] 1  :    28   15    5.763
  41  [    2 ( 0, 0, 0) ] 1    43  [    2 (-1, 1,-1) ] 1  :    33   15    4.778
  41  [    2 ( 0, 0, 0) ] 1    43  [    2 ( 1,-1, 1) ] 1  :    36   15    4.778
  41  [    2 ( 0, 0, 0) ] 1    45  [    2 (-1, 1, 1) ] 1  :    21   16    2.495
  41  [    2 ( 0, 0, 0) ] 1    45  [    2 ( 1,-1,-1) ] 1  :    24   16    2.495
  41  [    2 ( 0, 0, 0) ] 1    59  [    2 (-1, 0, 0) ] 1  :    25   17   10.781
  41  [    2 ( 0, 0, 0) ] 1    58  [    2 ( 1, 0, 0) ] 1  :    28   17    9.112
  41  [    2 ( 0, 0, 0) ] 1    57  [    2 ( 0,-1, 1) ] 1  :    41   17   10.289
  41  [    2 ( 0, 0, 0) ] 1    60  [    2 ( 0, 1,-1) ] 1  :    44   17   10.289
  41  [    2 ( 0, 0, 0) ] 1    59  [    2 (-1, 0, 0) ] 2  :    97   18   10.781
  41  [    2 ( 0, 0, 0) ] 1    59  [    2 (-1, 0, 0) ] 3  :   101   18   10.781
  41  [    2 ( 0, 0, 0) ] 1    58  [    2 ( 1, 0, 0) ] 2  :   108   18    9.112
  41  [    2 ( 0, 0, 0) ] 1    58  [    2 ( 1, 0, 0) ] 3  :   112   18    9.112
  41  [    2 ( 0, 0, 0) ] 1    13  [    2 (-1, 0, 1) ] 2  :   113   18    4.778
  41  [    2 ( 0, 0, 0) ] 1    10  [    2 ( 1, 0,-1) ] 2  :   120   18    7.058
  41  [    2 ( 0, 0, 0) ] 1    31  [    2 (-1, 1, 0) ] 3  :   129   18    4.778
  41  [    2 ( 0, 0, 0) ] 1    25  [    2 ( 1,-1, 0) ] 3  :   140   18    4.778
  41  [    2 ( 0, 0, 0) ] 1     9  [    2 ( 0,-1, 0) ] 2  :   145   18    9.447
  41  [    2 ( 0, 0, 0) ] 1    14  [    2 ( 0, 1, 0) ] 2  :   152   18    4.075
  41  [    2 ( 0, 0, 0) ] 1    57  [    2 ( 0,-1, 1) ] 2  :   161   18   10.289
  41  [    2 ( 0, 0, 0) ] 1    57  [    2 ( 0,-1, 1) ] 3  :   165   18   10.289
  41  [    2 ( 0, 0, 0) ] 1    60  [    2 ( 0, 1,-1) ] 2  :   172   18   10.289
  41  [    2 ( 0, 0, 0) ] 1    60  [    2 ( 0, 1,-1) ] 3  :   176   18   10.289
  41  [    2 ( 0, 0, 0) ] 1    27  [    2 ( 0, 0,-1) ] 3  :   177   18    6.280
  41  [    2 ( 0, 0, 0) ] 1    29  [    2 ( 0, 0, 1) ] 3  :   188   18    2.495
  41  [    2 ( 0, 0, 0) ] 1    13  [    2 (-1, 0, 1) ] 1  :    57   19    4.778
  41  [    2 ( 0, 0, 0) ] 1    10  [    2 ( 1, 0,-1) ] 1  :    60   19    7.058
  41  [    2 ( 0, 0, 0) ] 1    31  [    2 (-1, 1, 0) ] 1  :    65   19    4.778
  41  [    2 ( 0, 0, 0) ] 1    25  [    2 ( 1,-1, 0) ] 1  :    68   19    4.778
  41  [    2 ( 0, 0, 0) ] 1     9  [    2 ( 0,-1, 0) ] 1  :    73   19    9.447
  41  [    2 ( 0, 0, 0) ] 1    14  [    2 ( 0, 1, 0) ] 1  :    76   19    4.075
  41  [    2 ( 0, 0, 0) ] 1    27  [    2 ( 0, 0,-1) ] 1  :    89   19    6.280
  41  [    2 ( 0, 0, 0) ] 1    29  [    2 ( 0, 0, 1) ] 1  :    92   19    2.495
  41  [    2 ( 0, 0, 0) ] 1    13  [    2 (-1, 0, 1) ] 3  :    57   20    4.778
  41  [    2 ( 0, 0, 0) ] 1    10  [    2 ( 1, 0,-1) ] 3  :    64   20    7.058
  41  [    2 ( 0, 0, 0) ] 1    31  [    2 (-1, 1, 0) ] 2  :    65   20    4.778
  41  [    2 ( 0, 0, 0) ] 1    25  [    2 ( 1,-1, 0) ] 2  :    72   20    4.778
  41  [    2 ( 0, 0, 0) ] 1     9  [    2 ( 0,-1, 0) ] 3  :    73   20    9.447
  41  [    2 ( 0, 0, 0) ] 1    14  [    2 ( 0, 1, 0) ] 3  :    80   20    4.075
  41  [    2 ( 0, 0, 0) ] 1    27  [    2 ( 0, 0,-1) ] 2  :    89   20    6.280
  41  [    2 ( 0, 0, 0) ] 1    29  [    2 ( 0, 0, 1) ] 2  :    96   20    2.495
  41  [    2 ( 0, 0, 0) ] 1     5  [    1 ( 1,-1,-1) ] 1  :     4   21    9.447
  41  [    2 ( 0, 0, 0) ] 1    22  [    1 ( 2,-1,-1) ] 1  :    24   21    7.058
  41  [    2 ( 0, 0, 0) ] 1    34  [    1 (-1, 2, 1) ] 1  :    36   21    4.075
  41  [    2 ( 0, 0, 0) ] 1    49  [    1 (-1, 1, 2) ] 1  :    44   21    4.778
  41  [    2 ( 0, 0, 0) ] 1     5  [    1 ( 1,-1,-1) ] 2  :    12   22    9.447
  41  [    2 ( 0, 0, 0) ] 1     5  [    1 ( 1,-1,-1) ] 3  :    16   22    9.447
  41  [    2 ( 0, 0, 0) ] 1     3  [    1 (-1, 1,-1) ] 2  :    24   22   12.477
  41  [    2 ( 0, 0, 0) ] 1     2  [    1 (-1,-1, 1) ] 3  :    44   22    0.000
  41  [    2 ( 0, 0, 0) ] 1    17  [    1 ( 2, 1,-1) ] 3  :    60   22    4.778
  41  [    2 ( 0, 0, 0) ] 1    20  [    1 ( 2,-1, 1) ] 2  :    72   22    5.763
  41  [    2 ( 0, 0, 0) ] 1    22  [    1 ( 2,-1,-1) ] 2  :    92   22    7.058
  41  [    2 ( 0, 0, 0) ] 1    22  [    1 ( 2,-1,-1) ] 3  :    96   22    7.058
  41  [    2 ( 0, 0, 0) ] 1    37  [    1 ( 1, 2,-1) ] 3  :   108   22    7.486
  41  [    2 ( 0, 0, 0) ] 1    55  [    1 ( 1,-1, 2) ] 2  :   120   22   11.066
  41  [    2 ( 0, 0, 0) ] 1    34  [    1 (-1, 2, 1) ] 2  :   140   22    4.075
  41  [    2 ( 0, 0, 0) ] 1    34  [    1 (-1, 2, 1) ] 3  :   144   22    4.075
  41  [    2 ( 0, 0, 0) ] 1    40  [    1 (-1, 2,-1) ] 2  :   152   22    4.075
  41  [    2 ( 0, 0, 0) ] 1    49  [    1 (-1, 1, 2) ] 2  :   172   22    4.778
  41  [    2 ( 0, 0, 0) ] 1    49  [    1 (-1, 1, 2) ] 3  :   176   22    4.778
  41  [    2 ( 0, 0, 0) ] 1    54  [    1 (-1,-1, 2) ] 3  :   188   22   10.781
  41  [    2 ( 0, 0, 0) ] 1     3  [    1 (-1, 1,-1) ] 1  :    12   23   12.477
  41  [    2 ( 0, 0, 0) ] 1     2  [    1 (-1,-1, 1) ] 1  :    20   23    0.000
  41  [    2 ( 0, 0, 0) ] 1    17  [    1 ( 2, 1,-1) ] 1  :    28   23    4.778
  41  [    2 ( 0, 0, 0) ] 1    20  [    1 ( 2,-1, 1) ] 1  :    36   23    5.763
  41  [    2 ( 0, 0, 0) ] 1    37  [    1 ( 1, 2,-1) ] 1  :    52   23    7.486
  41  [    2 ( 0, 0, 0) ] 1    55  [    1 ( 1,-1, 2) ] 1  :    60   23   11.066
  41  [    2 ( 0, 0, 0) ] 1    40  [    1 (-1, 2,-1) ] 1  :    76   23    4.075
  41  [    2 ( 0, 0, 0) ] 1    54  [    1 (-1,-1, 2) ] 1  :    92   23   10.781
  41  [    2 ( 0, 0, 0) ] 1     3  [    1 (-1, 1,-1) ] 3  :    16   24   12.477
  41  [    2 ( 0, 0, 0) ] 1     2  [    1 (-1,-1, 1) ] 2  :    24   24    0.000
  41  [    2 ( 0, 0, 0) ] 1    17  [    1 ( 2, 1,-1) ] 2  :    32   24    4.778
  41  [    2 ( 0, 0, 0) ] 1    20  [    1 ( 2,-1, 1) ] 3  :    40   24    5.763
  41  [    2 ( 0, 0, 0) ] 1    37  [    1 ( 1, 2,-1) ] 2  :    56   24    7.486
  41  [    2 ( 0, 0, 0) ] 1    55  [    1 ( 1,-1, 2) ] 3  :    64   24   11.066
