 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                  7 0.27546925     0.27546925     -1.3773463                  5  272.33798     0.37150052     0.13411318E-10 0.38933689E-11 0.30174027E-11       Infinity 0.73337101E-06 0.73337101E-06 -.13571235E-05
  300.00000                  7 0.27546925     0.27546925     -1.3773463                  6  279.27540     0.35502754     0.22733858E-10 0.65410584E-11 0.50795531E-11       Infinity 0.76146898E-06 0.76146898E-06 -.91116162E-06
  300.00000                  8 0.41320388     0.41320388     -1.5150809                  1  65.725398      2.6986767     0.25064136E-09 0.59508943E-10 0.48090884E-10       Infinity -.50246958E-06 -.50246958E-06 0.20343023E-05
  300.00000                  8 0.41320388     0.41320388     -1.5150809                  2  82.079071      2.0730830     0.12698053E-09 0.36589427E-10 0.28404634E-10       Infinity -.39172089E-05 -.39172089E-05 0.70225122E-05
  300.00000                  8 0.41320388     0.41320388     -1.5150809                  3  196.16307     0.64021154     0.13080829E-10 0.14852906E-11 0.13338372E-11       Infinity 0.52180025E-05 0.52180025E-05 -.70428864E-06
  300.00000                  8 0.41320388     0.41320388     -1.5150809                  4  238.83470     0.46646200     0.92266385E-10 0.19508408E-10 0.16103544E-10       Infinity -.16189454E-05 -.16189454E-05 -.40534376E-05
  300.00000                  8 0.41320388     0.41320388     -1.5150809                  5  280.11021     0.35310805     0.18155841E-10 0.44514932E-11 0.35749727E-11       Infinity 0.94553542E-06 0.94553543E-06 -.16109599E-05
  300.00000                  8 0.41320388     0.41320388     -1.5150809                  6  283.26430     0.34597281     0.22977941E-10 0.47914252E-11 0.39646956E-11       Infinity 0.33388389E-06 0.33388389E-06 -.48639100E-06
  300.00000                  9 -.27546925     -.55093850     -.55093850                  1  66.066181      2.6824480     0.74104815E-09 0.74411156E-10 0.67621093E-10       Infinity 0.14791409E-05 -.13097419E-05 -.13097249E-05
  300.00000                  9 -.27546925     -.55093850     -.55093850                  2  81.080997      2.1039579     0.22473484E-09 0.32348368E-10 0.28278025E-10       Infinity 0.73911969E-05 -.36185246E-05 -.36184984E-05
  300.00000                  9 -.27546925     -.55093850     -.55093850                  3  187.90355     0.68376901     0.13748028E-10 0.28933238E-11 0.23902803E-11       Infinity -.81851573E-05 -.35399481E-05 -.35399368E-05
  300.00000                  9 -.27546925     -.55093850     -.55093850                  4  242.39336     0.45497702     0.28294415E-10 0.25312035E-10 0.13360132E-10       Infinity -.14972594E-06 0.43764796E-05 0.43764742E-05
  300.00000                  9 -.27546925     -.55093850     -.55093850                  5  280.42736     0.35238226     0.70352236E-11 0.48408304E-11 0.28676465E-11       Infinity -.14781412E-05 0.88081799E-06 0.88081400E-06
  300.00000                  9 -.27546925     -.55093850     -.55093850                  6  283.61133     0.34519887     0.11198464E-10 0.50902160E-11 0.34995224E-11       Infinity -.13221497E-06 0.93143983E-07 0.93133649E-07
  300.00000                 10 -.13773463     -.41320388     -.68867313                  1  78.144871      2.1994166     0.29265140E-09 0.44498962E-10 0.38625744E-10       Infinity 0.38085226E-05 -.86601460E-06 -.43809432E-05
  300.00000                 10 -.13773463     -.41320388     -.68867313                  2  97.632950      1.6745371     0.15113091E-09 0.21327481E-10 0.18689967E-10       Infinity 0.18914462E-05 -.95551902E-06 -.26276369E-05
  300.00000                 10 -.13773463     -.41320388     -.68867313                  3  168.70309     0.80266200     0.30131011E-10 0.61214763E-11 0.50878239E-11       Infinity -.50576222E-05 -.44131218E-05 -.46935757E-05
  300.00000                 10 -.13773463     -.41320388     -.68867313                  4  242.61978     0.45425891     0.23084519E-10 0.17132727E-10 0.98341085E-11       Infinity 0.21697269E-07 0.56569570E-05 0.46362719E-05
  300.00000                 10 -.13773463     -.41320388     -.68867313                  5  276.52591     0.36144335     0.71566978E-11 0.55720967E-11 0.31328821E-11       Infinity -.45072161E-06 0.19290138E-06 0.14581353E-05
  300.00000                 10 -.13773463     -.41320388     -.68867313                  6  280.50544     0.35220386     0.12094265E-10 0.80481950E-11 0.48324288E-11       Infinity -.54002581E-06 -.71134714E-06 0.13218736E-05
  300.00000                 11  0.0000000     -.27546925     -.82640775                  1  86.033620      1.9578825     0.12370066E-09 0.17919213E-10 0.15651888E-10       Infinity 0.34403331E-18 -.45347127E-05 0.58632525E-06
  300.00000                 11  0.0000000     -.27546925     -.82640775                  2  89.701172      1.8602434     0.73801371E-10 0.20886308E-10 0.16279184E-10       Infinity -.29697034E-17 -.42333647E-05 -.18698724E-05
  300.00000                 11  0.0000000     -.27546925     -.82640775                  3  180.85834     0.72428645     0.18140408E-10 0.40594238E-11 0.33171244E-11       Infinity -.13092426E-17 0.33530074E-05 -.93714245E-05
  300.00000                 11  0.0000000     -.27546925     -.82640775                  4  246.49458     0.44219689     0.19098449E-10 0.12226426E-10 0.74543242E-11       Infinity -.96061928E-18 0.62746541E-05 0.47169841E-05
  300.00000                 11  0.0000000     -.27546925     -.82640775                  5  273.54307     0.36857057     0.10325482E-10 0.97551700E-11 0.50161137E-11       Infinity -.86563132E-18 -.13854944E-05 0.98851830E-06
  300.00000                 11  0.0000000     -.27546925     -.82640775                  6  274.13347     0.36714581     0.71677007E-11 0.94452651E-11 0.40751804E-11       Infinity  0.0000000     -.12820612E-06 0.13076972E-05
  300.00000                 12 0.27546925      0.0000000     -1.1018770                  1  88.346828      1.8953413     0.61977240E-10 0.17315065E-10 0.13533973E-10       Infinity 0.45405497E-05 0.11431336E-09 0.50834327E-10
  300.00000                 12 0.27546925      0.0000000     -1.1018770                  2  88.346828      1.8953413     0.61508995E-10 0.16766468E-10 0.13175120E-10       Infinity 0.45405553E-05 0.11421926E-09 0.51448808E-10
  300.00000                 12 0.27546925      0.0000000     -1.1018770                  3  219.05774     0.53783192     0.11351441E-10 0.91606035E-11 0.50695117E-11       Infinity -.59347100E-05 -.41741580E-11 0.14051869E-11
  300.00000                 12 0.27546925      0.0000000     -1.1018770                  4  219.05774     0.53783192     0.11455426E-10 0.91898591E-11 0.50991668E-11       Infinity -.59347079E-05 -.42344429E-11 0.13212408E-11
  300.00000                 12 0.27546925      0.0000000     -1.1018770                  5  271.54117     0.37345410     0.18014479E-10 0.62754695E-11 0.46541602E-11       Infinity 0.45628333E-06 -.33804339E-10 -.17660876E-10
  300.00000                 12 0.27546925      0.0000000     -1.1018770                  6  271.54117     0.37345410     0.18010019E-10 0.70142380E-11 0.50481642E-11       Infinity 0.45628961E-06 -.33766125E-10 -.17816753E-10
  300.00000                 13 0.41320388     0.13773463     -1.2396116                  1  88.673923      1.8867649     0.10005058E-09 0.18110834E-10 0.15334951E-10       Infinity 0.44805657E-05 -.42029835E-05 0.11083338E-05
  300.00000                 13 0.41320388     0.13773463     -1.2396116                  2  104.20833      1.5423779     0.48435152E-10 0.22960095E-10 0.15576326E-10       Infinity 0.94774351E-06 0.21530519E-05 0.18594993E-06
  300.00000                 13 0.41320388     0.13773463     -1.2396116                  3  191.70630     0.66321611     0.89538567E-11 0.20883487E-11 0.16933913E-11       Infinity -.19750418E-05 -.23809949E-06 0.60279955E-05
  300.00000                 13 0.41320388     0.13773463     -1.2396116                  4  220.45026     0.53234628     0.14730924E-10 0.81166522E-11 0.52331934E-11       Infinity -.48280817E-05 -.23758514E-07 -.57101170E-05
  300.00000                 13 0.41320388     0.13773463     -1.2396116                  5  271.31251     0.37401713     0.10116809E-10 0.50116832E-11 0.33514406E-11       Infinity 0.50560150E-06 -.31651946E-06 -.74644389E-06
  300.00000                 13 0.41320388     0.13773463     -1.2396116                  6  275.69496     0.36341115     0.29392471E-10 0.72581068E-11 0.58207457E-11       Infinity 0.43087735E-07 0.13939259E-05 -.58689528E-06
  300.00000                 14 0.55093850     0.27546925     -1.3773463                  1  79.566670      2.1523010     0.17009546E-09 0.33861892E-10 0.28239992E-10       Infinity -.17591933E-10 -.39098845E-05 0.39099129E-05
  300.00000                 14 0.55093850     0.27546925     -1.3773463                  2  97.795687      1.6710476     0.72428941E-10 0.20292189E-10 0.15851206E-10       Infinity -.41516771E-10 -.31733020E-05 0.31733440E-05
  300.00000                 14 0.55093850     0.27546925     -1.3773463                  3  189.13715     0.67700500     0.10121785E-10 0.19551971E-11 0.16386614E-11       Infinity 0.12380497E-10 0.18956728E-05 -.18956866E-05
  300.00000                 14 0.55093850     0.27546925     -1.3773463                  4  227.05651     0.50732177     0.43301839E-10 0.95443868E-11 0.78206058E-11       Infinity -.76297329E-11 0.26109096E-05 -.26108992E-05
  300.00000                 14 0.55093850     0.27546925     -1.3773463                  5  275.52794     0.36380831     0.11326751E-10 0.37381937E-11 0.28106037E-11       Infinity 0.63090985E-11 0.12184681E-05 -.12184736E-05
  300.00000                 14 0.55093850     0.27546925     -1.3773463                  6  280.21857     0.35285986     0.26059986E-10 0.69195899E-11 0.54677603E-11       Infinity 0.11106792E-10 0.99625874E-06 -.99627512E-06
  300.00000                 15  0.0000000     -.55093850     -.55093850                  1  70.389328      2.4903271     0.47897634E-09 0.79916480E-10 0.68489166E-10       Infinity 0.21024800E-17 -.20105459E-05 -.20105445E-05
  300.00000                 15  0.0000000     -.55093850     -.55093850                  2  106.91589      1.4927750     0.94247039E-10 0.33504583E-10 0.24717555E-10       Infinity -.55367695E-18 -.18210514E-05 -.18210585E-05
  300.00000                 15  0.0000000     -.55093850     -.55093850                  3  160.20796     0.86490756     0.23558895E-10 0.86744320E-11 0.63400229E-11       Infinity  0.0000000     -.61864897E-05 -.61864923E-05
  300.00000                 15  0.0000000     -.55093850     -.55093850                  4  240.58250     0.46077420     0.18092683E-10 0.17421035E-10 0.88752538E-11       Infinity 0.14763384E-17 0.53483289E-05 0.53483317E-05
  300.00000                 15  0.0000000     -.55093850     -.55093850                  5  276.19052     0.36223597     0.52893492E-11 0.51993100E-11 0.26219716E-11       Infinity -.85733373E-18 0.13341179E-05 0.13341175E-05
