 tempk,i,kibz(:,i),ii,omega,nb0,1/tauinv_N(i,ii),1/tauinv_U(i,ii),1/tauinv_tot(i,ii),1/tauinv_eff(i,ii),veloc(:,ii,mapinv(i))
  300.00000                  2 -.80660424     -.70275884     -.14262705                 16  156.83521     0.89158653     0.32144484E-12 0.30398561E-12 0.15623577E-12       Infinity 0.12843012E-11 0.13570729E-11 0.65005647E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 17  166.88387     0.81543123     0.45446694E-12 0.44633866E-12 0.22518306E-12       Infinity -.29262181E-13 0.24879629E-13 -.59743675E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 18  166.88387     0.81543123     0.45772595E-12 0.44868734E-12 0.22658079E-12       Infinity 0.60045077E-12 0.54628945E-12 -.59743674E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 19  170.58160     0.78977762     0.42031219E-12 0.41152674E-12 0.20793654E-12       Infinity -.45575395E-14 -.73157306E-14 0.66367308E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 20  170.58160     0.78977761     0.42234150E-12 0.41506349E-12 0.20933543E-12       Infinity 0.13794651E-11 0.12367225E-11 0.66367349E-06
  300.00000                  2 -.80660424     -.70275884     -.14262705                 21  176.07438     0.75376685     0.37300631E-12 0.36718315E-12 0.18503591E-12       Infinity 0.70196985E-13 0.29959114E-13 -.16959920E-05
  300.00000                  2 -.80660424     -.70275884     -.14262705                 22  176.07438     0.75376685     0.37555041E-12 0.36931707E-12 0.18620383E-12       Infinity 0.21924383E-12 0.23846527E-12 -.16959920E-05
  300.00000                  2 -.80660424     -.70275884     -.14262705                 23  184.64808     0.70208244     0.33648981E-12 0.33375268E-12 0.16755783E-12       Infinity 0.83876717E-13 0.31340520E-13 0.13483240E-05
  300.00000                  2 -.80660424     -.70275884     -.14262705                 24  184.64808     0.70208244     0.33804223E-12 0.33511763E-12 0.16828679E-12       Infinity 0.17130304E-12 0.15920258E-12 0.13483239E-05
  300.00000                  3 -.80660424     -.70275884      0.0000000                  1  54.422256      3.3530754     0.18520699E-10 0.11309812E-10 0.70218583E-11       Infinity 0.11043205E-14 0.12537478E-14 -.57496186E-14
  300.00000                  3 -.80660424     -.70275884      0.0000000                  2  54.422256      3.3530753     0.18388279E-10 0.11253313E-10 0.69810371E-11       Infinity 0.13251302E-14 0.11429350E-14 -.54347200E-14
  300.00000                  3 -.80660424     -.70275884      0.0000000                  3  58.730494      3.0737381     0.12090946E-10 0.92722856E-11 0.52478345E-11       Infinity 0.46436967E-13 0.61259367E-13 0.13885897E-13
  300.00000                  3 -.80660424     -.70275884      0.0000000                  4  58.730494      3.0737381     0.12319457E-10 0.93121530E-11 0.53033810E-11       Infinity 0.75484057E-13 0.15710093E-12 0.61553811E-13
  300.00000                  3 -.80660424     -.70275884      0.0000000                  5  65.447841      2.7120203     0.19811997E-10 0.13454666E-10 0.80129411E-11       Infinity 0.83213002E-16 0.44998335E-16 -.63992608E-16
  300.00000                  3 -.80660424     -.70275884      0.0000000                  6  65.447846      2.7120201     0.20555616E-10 0.12530866E-10 0.77850424E-11       Infinity 0.71088136E-11 0.61323589E-11 -.89851493E-13
  300.00000                  3 -.80660424     -.70275884      0.0000000                  7  70.071305      2.5036451     0.11253453E-10 0.78863471E-11 0.46368632E-11       Infinity -.58925420E-15 0.44479188E-14 -.13842194E-14
  300.00000                  3 -.80660424     -.70275884      0.0000000                  8  70.071305      2.5036451     0.11536870E-10 0.80473080E-11 0.47405995E-11       Infinity -.19261643E-15 0.52340135E-14 -.24721220E-14
  300.00000                  3 -.80660424     -.70275884      0.0000000                  9  99.080522      1.6439072     0.32631367E-11 0.19051151E-11 0.12028537E-11       Infinity 0.54440752E-14 -.15447384E-14 0.30590062E-15
  300.00000                  3 -.80660424     -.70275884      0.0000000                 10  99.080522      1.6439072     0.33525120E-11 0.19014700E-11 0.12133085E-11       Infinity 0.40920183E-14 -.19438431E-14 0.69126371E-15
