 # om(i),i,integrated_dos,total_dos,(dos(n+1-la,i),la=1,n))
 160.40        138  14.34     0.2097     0.1658E-03 0.1937E-03 0.9863E-03 0.1299E-02 0.6475E-02 0.8425E-02 0.1842E-01 0.2130E-01 0.3644E-01
 161.57        139  14.59     0.2182     0.2259E-03 0.2652E-03 0.1281E-02 0.1682E-02 0.7810E-02 0.1008E-01 0.2092E-01 0.2390E-01 0.3757E-01
 162.74        140  14.86     0.2255     0.3043E-03 0.3591E-03 0.1645E-02 0.2155E-02 0.9321E-02 0.1193E-01 0.2347E-01 0.2647E-01 0.3824E-01
 163.91        141  15.13     0.2315     0.4053E-03 0.4809E-03 0.2092E-02 0.2731E-02 0.1101E-01 0.1395E-01 0.2600E-01 0.2895E-01 0.3843E-01
 165.09        142  15.40     0.2361     0.5340E-03 0.6370E-03 0.2634E-02 0.3424E-02 0.1286E-01 0.1613E-01 0.2845E-01 0.3127E-01 0.3813E-01
 166.26        143  15.68     0.2396     0.6958E-03 0.8348E-03 0.3281E-02 0.4247E-02 0.1487E-01 0.1844E-01 0.3075E-01 0.3335E-01 0.3736E-01
 167.43        144  15.96     0.2418     0.8970E-03 0.1082E-02 0.4045E-02 0.5210E-02 0.1701E-01 0.2083E-01 0.3282E-01 0.3512E-01 0.3614E-01
 168.60        145  16.25     0.2430     0.1144E-02 0.1389E-02 0.4937E-02 0.6324E-02 0.1926E-01 0.2327E-01 0.3461E-01 0.3652E-01 0.3452E-01
 169.77        146  16.53     0.2433     0.1443E-02 0.1763E-02 0.5963E-02 0.7593E-02 0.2156E-01 0.2569E-01 0.3606E-01 0.3751E-01 0.3256E-01
 170.94        147  16.81     0.2427     0.1802E-02 0.2215E-02 0.7129E-02 0.9018E-02 0.2389E-01 0.2803E-01 0.3710E-01 0.3804E-01 0.3033E-01
 172.11        148  17.10     0.2415     0.2227E-02 0.2754E-02 0.8435E-02 0.1059E-01 0.2617E-01 0.3023E-01 0.3770E-01 0.3810E-01 0.2789E-01
 173.28        149  17.38     0.2396     0.2724E-02 0.3390E-02 0.9878E-02 0.1231E-01 0.2837E-01 0.3223E-01 0.3784E-01 0.3768E-01 0.2533E-01
 174.45        150  17.65     0.2372     0.3298E-02 0.4130E-02 0.1145E-01 0.1416E-01 0.3042E-01 0.3396E-01 0.3752E-01 0.3680E-01 0.2271E-01
 175.62        151  17.93     0.2344     0.3954E-02 0.4983E-02 0.1314E-01 0.1610E-01 0.3225E-01 0.3537E-01 0.3675E-01 0.3550E-01 0.2011E-01
 176.79        152  18.20     0.2311     0.4694E-02 0.5951E-02 0.1492E-01 0.1812E-01 0.3382E-01 0.3640E-01 0.3555E-01 0.3382E-01 0.1759E-01
 177.96        153  18.46     0.2275     0.5519E-02 0.7038E-02 0.1677E-01 0.2016E-01 0.3506E-01 0.3702E-01 0.3397E-01 0.3183E-01 0.1519E-01
 179.13        154  18.72     0.2236     0.6429E-02 0.8242E-02 0.1867E-01 0.2220E-01 0.3595E-01 0.3720E-01 0.3206E-01 0.2958E-01 0.1295E-01
 180.30        155  18.98     0.2195     0.7419E-02 0.9559E-02 0.2056E-01 0.2419E-01 0.3644E-01 0.3695E-01 0.2988E-01 0.2715E-01 0.1091E-01
 181.47        156  19.23     0.2150     0.8486E-02 0.1098E-01 0.2243E-01 0.2608E-01 0.3651E-01 0.3626E-01 0.2752E-01 0.2461E-01 0.9072E-02
 182.64        157  19.47     0.2102     0.9620E-02 0.1249E-01 0.2422E-01 0.2781E-01 0.3616E-01 0.3515E-01 0.2503E-01 0.2204E-01 0.7452E-02
 183.81        158  19.71     0.2052     0.1081E-01 0.1408E-01 0.2589E-01 0.2935E-01 0.3541E-01 0.3368E-01 0.2248E-01 0.1949E-01 0.6045E-02
 184.98        159  19.95     0.1999     0.1205E-01 0.1573E-01 0.2742E-01 0.3066E-01 0.3426E-01 0.3188E-01 0.1995E-01 0.1703E-01 0.4842E-02
 186.16        160  20.17     0.1944     0.1332E-01 0.1740E-01 0.2876E-01 0.3170E-01 0.3277E-01 0.2981E-01 0.1748E-01 0.1470E-01 0.3831E-02
 187.33        161  20.39     0.1886     0.1461E-01 0.1908E-01 0.2988E-01 0.3245E-01 0.3097E-01 0.2753E-01 0.1513E-01 0.1253E-01 0.2994E-02
 188.50        162  20.61     0.1827     0.1591E-01 0.2074E-01 0.3075E-01 0.3288E-01 0.2892E-01 0.2513E-01 0.1294E-01 0.1055E-01 0.2310E-02
 189.67        163  20.81     0.1765     0.1719E-01 0.2233E-01 0.3136E-01 0.3300E-01 0.2669E-01 0.2265E-01 0.1093E-01 0.8776E-02 0.1761E-02
 190.84        164  21.01     0.1703     0.1845E-01 0.2385E-01 0.3170E-01 0.3280E-01 0.2433E-01 0.2017E-01 0.9114E-02 0.7212E-02 0.1325E-02
