   54     1.287    0.807   -0.000    0.195  59.322      59.323      59.795      59.795      94.952      94.952      94.980      94.980      99.947      99.947      101.70      101.70      162.21      162.21      162.52      162.52      181.46      181.46      184.10      184.10      194.91      194.92      195.25      195.25    
   55     1.302    0.807   -0.000    0.210  59.370      59.370      59.767      59.768      94.965      94.965      94.989      94.989      100.09      100.10      101.58      101.58      162.23      162.23      162.49      162.49      181.55      181.55      183.77      183.77      195.04      195.04      195.34      195.34    
   56     1.317    0.807   -0.000    0.225  59.417      59.418      59.737      59.738      94.977      94.977      94.996      94.996      100.25      100.25      101.44      101.44      162.25      162.25      162.46      162.46      181.67      181.67      183.45      183.45      195.15      195.15      195.40      195.40    
   57     1.332    0.807   -0.000    0.240  59.463      59.464      59.705      59.706      94.987      94.987      95.002      95.002      100.40      100.40      101.31      101.31      162.27      162.27      162.43      162.43      181.81      181.81      183.15      183.15      195.24      195.24      195.44      195.44    
   58     1.347    0.807   -0.000    0.255  59.508      59.509      59.670      59.671      94.995      94.995      95.005      95.005      100.56      100.56      101.16      101.16      162.30      162.30      162.41      162.41      181.97      181.97      182.87      182.87      195.32      195.32      195.46      195.46    
   59     1.362    0.807   -0.000    0.270  59.552      59.552      59.633      59.633      95.001      95.001      95.006      95.006      100.71      100.71      101.01      101.01      162.32      162.32      162.38      162.38      182.16      182.16      182.61      182.61      195.39      195.39      195.46      195.46    
   60     1.377    0.807   -0.000    0.285  59.594      59.594      59.594      59.594      95.005      95.005      95.005      95.005      100.86      100.86      100.86      100.86      162.35      162.35      162.35      162.35      182.37      182.37      182.37      182.37      195.43      195.43      195.43      195.43    
   61     1.377    0.807   -0.000    0.285  59.594      59.594      59.594      59.594      95.005      95.005      95.005      95.005      100.86      100.86      100.86      100.86      162.35      162.35      162.35      162.35      182.37      182.37      182.37      182.37      195.43      195.43      195.43      195.43    
   62     1.422    0.764   -0.000    0.270  58.679      58.840      60.197      60.204      94.647      94.712      94.783      94.860      98.050      98.282      103.63      103.99      162.03      162.10      162.56      162.60      180.83      181.20      183.37      183.90      193.22      193.23      197.37      197.49    
   63     1.467    0.722   -0.000    0.255  57.450      57.946      60.507      60.635      92.957      93.013      94.226      94.543      96.581      96.737      106.19      107.03      161.66      161.87      162.67      162.77      179.38      179.96      184.10      185.32      190.88      191.00      198.95      199.30    
   64     1.512    0.679   -0.000    0.240  55.896      56.914      60.492      60.876      90.134      90.181      93.564      94.161      95.980      95.999      108.37      109.79      161.30      161.67      162.67      162.91      178.10      178.75      184.39      186.53      188.51      189.08      200.09      200.82    
   65     1.557    0.637   -0.000    0.225  54.006      55.752      60.130      60.875      87.064      87.236      92.778      93.504      95.180      95.398      109.97      112.08      160.91      161.42      162.65      163.17      177.09      177.68      183.93      186.22      187.50      187.87      200.76      202.07    
   66     1.602    0.594   -0.000    0.210  51.776      54.470      59.376      60.572      84.060      84.421      91.806      92.178      93.906      95.006      110.84      113.69      160.43      161.00      162.82      163.79      176.39      176.81      182.77      184.24      187.45      188.05      200.96      203.10    
   67     1.647    0.552   -0.000    0.195  49.213      53.080      58.175      59.908      81.283      81.819      90.033      90.329      92.314      94.824      110.81      114.45      159.87      160.44      163.36      164.86      175.98      176.08      181.49      182.71      187.36      188.18      200.71      203.99    
