   59     0.000   -0.672   -0.141    0.000  53.362      58.982      59.008      61.013      83.989      84.131      90.062      93.314      97.433      100.89      106.84      111.14      160.64      161.49      162.13      162.54      177.77      178.97      182.47      182.54      188.97      191.05      196.64      198.37    
   60     0.000   -0.672   -0.141    0.143  54.299      57.910      59.608      60.790      84.176      84.239      90.713      92.907      98.011      100.39      107.49      110.55      160.70      161.49      162.06      162.42      176.85      179.00      180.58      185.74      186.97      190.54      197.36      199.35    
   61     0.000   -0.672    0.000   -0.285  56.169      56.174      60.673      60.680      89.693      89.694      93.783      93.784      95.871      95.871      109.45      109.45      161.41      161.41      162.81      162.81      178.11      178.11      185.52      185.53      188.45      188.46      200.76      200.77    
   62     0.000   -0.672    0.000   -0.143  54.539      57.767      59.969      61.313      89.319      89.533      92.632      94.622      95.891      95.989      107.31      111.49      161.10      162.09      162.31      163.10      178.22      180.13      182.47      186.36      189.46      190.05      198.70      200.78    
   63     0.000   -0.672    0.000    0.000  53.755      58.982      59.093      61.645      88.985      89.359      91.897      95.174      95.700      96.155      106.40      112.29      161.24      161.92      162.42      163.17      179.48      180.63      183.37      183.42      190.11      192.87      197.09      199.65    
   64     0.000   -0.672    0.000    0.143  54.533      57.771      59.965      61.315      89.319      89.533      92.631      94.623      95.891      95.988      107.31      111.49      161.10      162.09      162.32      163.10      178.23      180.13      182.47      186.36      189.47      190.05      198.69      200.78    
   65     0.000   -0.672    0.141   -0.285  56.215      56.217      60.203      60.210      84.363      84.364      91.935      91.937      99.228      99.230      109.04      109.05      161.08      161.08      162.18      162.18      176.95      176.96      183.20      183.21      188.68      188.68      199.15      199.16    
   66     0.000   -0.672    0.141   -0.143  54.303      57.909      59.608      60.790      84.177      84.238      90.714      92.907      98.013      100.39      107.49      110.55      160.70      161.48      162.06      162.42      176.85      179.01      180.59      185.74      186.97      190.54      197.36      199.35    
   67     0.000   -0.672    0.141    0.000  53.362      58.982      59.008      61.013      83.990      84.131      90.059      93.316      97.429      100.89      106.84      111.14      160.64      161.48      162.13      162.54      177.76      178.98      182.47      182.54      188.97      191.05      196.64      198.37    
   68     0.000   -0.672    0.141    0.143  54.299      57.914      59.609      60.785      84.176      84.239      90.713      92.909      98.009      100.39      107.49      110.55      160.70      161.48      162.06      162.42      176.85      179.00      180.58      185.75      186.97      190.54      197.36      199.35    
   69     0.000   -0.672    0.281   -0.285  56.255      56.255      59.065      59.068      76.604      76.604      86.348      86.350      102.44      102.44      107.51      107.51      160.02      160.02      161.16      161.16      173.78      173.78      178.48      178.48      187.67      187.67      195.01      195.02    
   70     0.000   -0.672    0.281   -0.143  53.817      58.059      58.355      59.791      75.929      76.979      85.397      87.371      101.31      103.72      107.00      107.84      159.67      160.43      160.74      161.66      173.13      175.29      176.83      181.01      185.26      188.71      194.10      195.76    
   71     0.000   -0.672    0.281    0.000  52.551      58.063      58.912      59.847      75.600      77.052      84.940      87.895      100.78      104.42      106.75      107.87      159.54      160.60      160.63      161.87      173.43      174.63      179.27      179.72      185.87      187.30      195.01      195.06    
   72     0.000   -0.672    0.281    0.143  53.815      58.061      58.358      59.788      75.929      76.979      85.395      87.373      101.31      103.73      107.00      107.84      159.67      160.43      160.74      161.66      173.13      175.28      176.83      181.02      185.26      188.71      194.11      195.76    
   73     0.000   -0.672    0.422   -0.285  56.065      56.065      57.951      57.951      70.029      70.029      78.981      78.982      102.60      102.60      105.66      105.66      158.15      158.15      160.64      160.64      170.12      170.12      173.44      173.44      185.22      185.22      189.96      189.96    
   74     0.000   -0.672    0.422   -0.143  53.589      56.300      58.051      58.898      68.928      70.929      77.792      80.864      102.07      103.21      104.49      106.61      157.60      158.86      159.63      161.90      168.88      170.33      172.93      175.63      182.42      185.23      190.02      191.77    
   75     0.000   -0.672    0.422    0.000  52.151      55.828      58.388      59.243      68.542      71.190      77.439      81.872      101.99      102.93      104.42      106.89      157.42      159.23      159.31      162.46      168.63      169.30      174.54      175.69      181.70      183.58      191.10      192.38    
   76     0.000   -0.672    0.422    0.143  53.589      56.299      58.053      58.898      68.928      70.929      77.790      80.865      102.07      103.21      104.49      106.61      157.60      158.86      159.63      161.90      168.88      170.32      172.93      175.63      182.42      185.23      190.02      191.77    
   77     0.000   -0.672    0.562   -0.285  55.888      55.888      57.209      57.209      66.549      66.549      71.818      71.818      100.70      100.70      104.49      104.49      156.54      156.54      158.92      158.92      168.24      168.24      170.63      170.63      182.69      182.69      185.48      185.48    
   78     0.000   -0.672    0.562   -0.143  53.889      54.967      57.538      58.190      64.712      68.409      70.082      74.696      98.975      101.50      104.01      105.56      155.35      157.21      158.36      160.77      166.91      167.38      170.78      172.27      179.26      181.54      186.81      188.34    
   79     0.000   -0.672    0.562    0.000  52.599      53.983      57.660      58.640      64.235      69.109      69.714      76.089      98.092      101.40      104.18      106.02      154.93      156.80      159.10      161.76      166.22      166.45      171.28      172.74      177.93      180.07      188.21      189.53    
   80     0.000   -0.672    0.562    0.143  53.889      54.967      57.538      58.190      64.712      68.409      70.082      74.696      98.975      101.50      104.01      105.56      155.35      157.21      158.36      160.77      166.91      167.38      170.78      172.27      179.26      181.54      186.81      188.34    
   81     0.000   -0.538   -0.703   -0.285  52.478      52.478      53.255      53.255      68.962      68.962      69.188      69.188      94.727      94.727      100.13      100.13      157.96      157.96      160.62      160.63      168.04      168.04      173.46      173.46      186.64      186.64      189.92      189.92    
   82     0.000   -0.538   -0.703   -0.143  50.772      50.772      54.617      54.617      65.863      65.863      72.298      72.298      95.077      95.077      99.786      99.787      157.23      157.23      161.57      161.57      167.38      167.38      173.68      173.68      185.30      185.30      191.45      191.45    
   83     0.000   -0.538   -0.703    0.000  49.816      49.816      55.137      55.137      64.759      64.760      73.455      73.455      95.656      95.656      99.259      99.259      156.72      156.72      162.32      162.32      166.81      166.81      173.70      173.71      184.55      184.55      192.45      192.45    
