  RANK 3 tensors :term,group, (iatom,ixyz)_3 d3U/dx_{i,alpha}^3
   232     3    11 1     1 2     1 1    6.1840252       1.00
   233     3     2 1    43 2    43 1    6.1840252       1.00
   234     3    43 1     2 1    43 2    6.1840252       1.00
   235     3    43 1    43 2     2 1    6.1840252       1.00
   236     3    43 2     2 1    43 1    6.1840252       1.00
   237     3    43 2    43 1     2 1    6.1840252       1.00
   238     3     1 1    11 1     1 3    6.1840252       1.00
   239     3     1 3     1 1    11 1    6.1840252       1.00
   240     3     1 3    11 1     1 1    6.1840252       1.00
   241     3    11 1     1 1     1 3    6.1840252       1.00
   242     3    11 1     1 3     1 1    6.1840252       1.00
   243     3     2 1    43 3    43 1    6.1840252       1.00
   244     3    43 1     2 1    43 3    6.1840252       1.00
   245     3    43 1    43 3     2 1    6.1840252       1.00
   246     3    43 3     2 1    43 1    6.1840252       1.00
   247     3    43 3    43 1     2 1    6.1840252       1.00
   248     3     1 1     2 2     2 1    6.1840252       1.00
   249     3     2 1     1 1     2 2    6.1840252       1.00
   250     3     2 1     2 2     1 1    6.1840252       1.00
   251     3     2 2     1 1     2 1    6.1840252       1.00
   252     3     2 2     2 1     1 1    6.1840252       1.00
   253     3     1 1     2 3     2 1    6.1840252       1.00
   254     3     2 1     1 1     2 3    6.1840252       1.00
   255     3     2 1     2 3     1 1    6.1840252       1.00
   256     3     2 3     1 1     2 1    6.1840252       1.00
   257     3     2 3     2 1     1 1    6.1840252       1.00
   258     3     1 1    11 2     1 2   -6.1840252       1.00
   259     3     1 2     1 1    11 2   -6.1840252       1.00
   260     3     1 2    11 2     1 1   -6.1840252       1.00
   261     3    11 2     1 1     1 2   -6.1840252       1.00
   262     3    11 2     1 2     1 1   -6.1840252       1.00
   263     3     2 2    43 2    43 1   -6.1840252       1.00
   264     3    43 1     2 2    43 2   -6.1840252       1.00
   265     3    43 1    43 2     2 2   -6.1840252       1.00
   266     3    43 2     2 2    43 1   -6.1840252       1.00
   267     3    43 2    43 1     2 2   -6.1840252       1.00
   268     3     1 2    11 2     1 3    6.1840252       1.00
   269     3     1 3     1 2    11 2    6.1840252       1.00
   270     3     1 3    11 2     1 2    6.1840252       1.00
   271     3    11 2     1 2     1 3    6.1840252       1.00
   272     3    11 2     1 3     1 2    6.1840252       1.00
   273     3     2 2    43 3    43 2    6.1840252       1.00
   274     3    43 2     2 2    43 3    6.1840252       1.00
   275     3    43 2    43 3     2 2    6.1840252       1.00
   276     3    43 3     2 2    43 2    6.1840252       1.00
   277     3    43 3    43 2     2 2    6.1840252       1.00
   278     3     2 1    28 2     2 2   -6.1840252       1.00
   279     3     2 2     2 1    28 2   -6.1840252       1.00
   280     3     2 2    28 2     2 1   -6.1840252       1.00
   281     3    28 2     2 1     2 2   -6.1840252       1.00
   282     3    28 2     2 2     2 1   -6.1840252       1.00
   283     3     1 2    27 2    27 1   -6.1840252       1.00
   284     3    27 1     1 2    27 2   -6.1840252       1.00
   285     3    27 1    27 2     1 2   -6.1840252       1.00
   286     3    27 2     1 2    27 1   -6.1840252       1.00
   287     3    27 2    27 1     1 2   -6.1840252       1.00
   288     3     2 2    28 2     2 3    6.1840252       1.00
   289     3     2 3     2 2    28 2    6.1840252       1.00
   290     3     2 3    28 2     2 2    6.1840252       1.00
   291     3    28 2     2 2     2 3    6.1840252       1.00
   292     3    28 2     2 3     2 2    6.1840252       1.00
   293     3     1 2    27 3    27 2    6.1840252       1.00
   294     3    27 2     1 2    27 3    6.1840252       1.00
   295     3    27 2    27 3     1 2    6.1840252       1.00
   296     3    27 3     1 2    27 2    6.1840252       1.00
   297     3    27 3    27 2     1 2    6.1840252       1.00
   298     3     1 1    11 3     1 3   -6.1840252       1.00
   299     3     1 3     1 1    11 3   -6.1840252       1.00
   300     3     1 3    11 3     1 1   -6.1840252       1.00
   301     3    11 3     1 1     1 3   -6.1840252       1.00
   302     3    11 3     1 3     1 1   -6.1840252       1.00
   303     3     2 3    43 3    43 1   -6.1840252       1.00
   304     3    43 1     2 3    43 3   -6.1840252       1.00
   305     3    43 1    43 3     2 3   -6.1840252       1.00
   306     3    43 3     2 3    43 1   -6.1840252       1.00
   307     3    43 3    43 1     2 3   -6.1840252       1.00
   308     3     1 2    11 3     1 3    6.1840252       1.00
   309     3     1 3     1 2    11 3    6.1840252       1.00
   310     3     1 3    11 3     1 2    6.1840252       1.00
   311     3    11 3     1 2     1 3    6.1840252       1.00
   312     3    11 3     1 3     1 2    6.1840252       1.00
   313     3     2 3    43 3    43 2    6.1840252       1.00
   314     3    43 2     2 3    43 3    6.1840252       1.00
   315     3    43 2    43 3     2 3    6.1840252       1.00
   316     3    43 3     2 3    43 2    6.1840252       1.00
   317     3    43 3    43 2     2 3    6.1840252       1.00
   318     3     2 1    32 3     2 3   -6.1840252       1.00
   319     3     2 3     2 1    32 3   -6.1840252       1.00
   320     3     2 3    32 3     2 1   -6.1840252       1.00
   321     3    32 3     2 1     2 3   -6.1840252       1.00
   322     3    32 3     2 3     2 1   -6.1840252       1.00
   323     3     1 3    23 3    23 1   -6.1840252       1.00
   324     3    23 1     1 3    23 3   -6.1840252       1.00
   325     3    23 1    23 3     1 3   -6.1840252       1.00
   326     3    23 3     1 3    23 1   -6.1840252       1.00
   327     3    23 3    23 1     1 3   -6.1840252       1.00
   328     3     2 2    32 3     2 3    6.1840252       1.00
   329     3     2 3     2 2    32 3    6.1840252       1.00
   330     3     2 3    32 3     2 2    6.1840252       1.00
   331     3    32 3     2 2     2 3    6.1840252       1.00
   332     3    32 3     2 3     2 2    6.1840252       1.00
   333     3     1 3    23 3    23 2    6.1840252       1.00
   334     3    23 2     1 3    23 3    6.1840252       1.00
   335     3    23 2    23 3     1 3    6.1840252       1.00
   336     3    23 3     1 3    23 2    6.1840252       1.00
   337     3    23 3    23 2     1 3    6.1840252       1.00
   338     3     1 2     2 2     2 1    6.1840252       1.00
   339     3     2 1     1 2     2 2    6.1840252       1.00
   340     3     2 1     2 2     1 2    6.1840252       1.00
   341     3     2 2     1 2     2 1    6.1840252       1.00
   342     3     2 2     2 1     1 2    6.1840252       1.00
   343     3     1 1    23 2     1 2    6.1840252       1.00
   344     3     1 2     1 1    23 2    6.1840252       1.00
   345     3     1 2    23 2     1 1    6.1840252       1.00
   346     3    23 2     1 1     1 2    6.1840252       1.00
   347     3    23 2     1 2     1 1    6.1840252       1.00
   348     3     2 2    32 2    32 1    6.1840252       1.00
   349     3    32 1     2 2    32 2    6.1840252       1.00
   350     3    32 1    32 2     2 2    6.1840252       1.00
   351     3    32 2     2 2    32 1    6.1840252       1.00
   352     3    32 2    32 1     2 2    6.1840252       1.00
   353     3     1 2     2 3     2 2    6.1840252       1.00
   354     3     2 2     1 2     2 3    6.1840252       1.00
   355     3     2 2     2 3     1 2    6.1840252       1.00
   356     3     2 3     1 2     2 2    6.1840252       1.00
   357     3     2 3     2 2     1 2    6.1840252       1.00
   358     3     1 2    23 2     1 3    6.1840252       1.00
   359     3     1 3     1 2    23 2    6.1840252       1.00
   360     3     1 3    23 2     1 2    6.1840252       1.00
   361     3    23 2     1 2     1 3    6.1840252       1.00
