 # iatom, [  taui(ni)  ],  alpha_i ;  jatom, [  tauj(nj), alpha_j  :   term group  rij
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 ( 0,-2, 1) ] 2  ;    113   27   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 ( 0,-2, 1) ] 3  ;    117   27   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 ( 0, 0,-2) ] 3  ;    129   27    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 ( 0, 1,-2) ] 2  ;    145   27    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 ( 0, 1,-2) ] 3  ;    149   27    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 ( 1,-2, 0) ] 3  ;    161   27   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 ( 1, 0,-2) ] 2  ;    177   27    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 ( 1, 0, 0) ] 1  ;      9   28    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 (-2, 0, 0) ] 1  ;     13   28   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 ( 0,-2, 1) ] 1  ;     29   28   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 ( 0, 1,-2) ] 1  ;     37   28    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 (-2,-1, 0) ] 1  ;      1   29    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 (-2, 0,-1) ] 1  ;      9   29   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 (-1,-2, 2) ] 1  ;     29   29    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 (-1, 2,-2) ] 1  ;     41   29    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 ( 0,-2, 2) ] 1  ;     53   29   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 ( 0, 2,-2) ] 1  ;     65   29   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 ( 2,-1, 0) ] 1  ;     85   29    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 ( 2, 0,-1) ] 1  ;     93   29   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 (-2,-1, 0) ] 2  ;      1   30    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   35  [  2 (-2,-1, 2) ] 2  ;      9   30    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 (-2, 0,-1) ] 3  ;     17   30   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   34  [  2 (-2, 2,-1) ] 3  ;     33   30    6.119
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 (-1,-2, 0) ] 2  ;     49   30    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 (-1,-2, 2) ] 2  ;     57   30    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 (-1, 0,-2) ] 3  ;     65   30   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 (-1, 2,-2) ] 3  ;     81   30    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 ( 0,-2, 2) ] 3  ;    105   30   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   59  [  2 ( 0,-1, 2) ] 3  ;    121   30   13.755
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 ( 0, 2,-2) ] 2  ;    129   30   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   58  [  2 ( 0, 2,-1) ] 2  ;    137   30   13.968
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 ( 2,-2, 0) ] 3  ;    153   30    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 ( 2,-1, 0) ] 3  ;    169   30    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   53  [  2 ( 2, 0,-2) ] 2  ;    177   30    9.726
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 ( 2, 0,-1) ] 2  ;    185   30   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 (-2,-1, 0) ] 3  ;      1   31    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 (-2, 0,-1) ] 2  ;     17   31   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   53  [  2 (-2, 0, 2) ] 2  ;     25   31    9.726
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 (-2, 2, 0) ] 3  ;     41   31    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 (-1,-2, 2) ] 3  ;     57   31    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 (-1, 0, 2) ] 3  ;     73   31   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   36  [  2 (-1, 2,-2) ] 2  ;     81   31    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 (-1, 2, 0) ] 2  ;     89   31    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   58  [  2 ( 0,-2,-1) ] 2  ;     97   31   13.968
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 ( 0,-2, 2) ] 2  ;    105   31   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   59  [  2 ( 0,-1,-2) ] 3  ;    113   31   13.755
   1  [  1 ( 0, 0, 0) ] 1  ;   57  [  2 ( 0, 2,-2) ] 3  ;    129   31   16.372
   1  [  1 ( 0, 0, 0) ] 1  ;   34  [  2 ( 2,-2,-1) ] 3  ;    145   31    6.119
   1  [  1 ( 0, 0, 0) ] 1  ;   35  [  2 ( 2,-1,-2) ] 2  ;    161   31    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   47  [  2 ( 2,-1, 0) ] 2  ;    169   31    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   54  [  2 ( 2, 0,-1) ] 3  ;    185   31   12.158
   1  [  1 ( 0, 0, 0) ] 1  ;   35  [  2 (-2,-1, 2) ] 1  ;      5   32    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   34  [  2 (-2, 2,-1) ] 1  ;     17   32    6.119
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 (-1,-2, 0) ] 1  ;     25   32    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 (-1, 0,-2) ] 1  ;     33   32   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   59  [  2 ( 0,-1, 2) ] 1  ;     61   32   13.755
   1  [  1 ( 0, 0, 0) ] 1  ;   58  [  2 ( 0, 2,-1) ] 1  ;     69   32   13.968
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 ( 2,-2, 0) ] 1  ;     77   32    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   53  [  2 ( 2, 0,-2) ] 1  ;     89   32    9.726
   1  [  1 ( 0, 0, 0) ] 1  ;   35  [  2 (-2,-1, 2) ] 3  ;      9   33    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   53  [  2 (-2, 0, 2) ] 3  ;     25   33    9.726
   1  [  1 ( 0, 0, 0) ] 1  ;   34  [  2 (-2, 2,-1) ] 2  ;     33   33    6.119
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 (-2, 2, 0) ] 2  ;     41   33    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 (-1,-2, 0) ] 3  ;     49   33    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 (-1, 0,-2) ] 2  ;     65   33   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 (-1, 0, 2) ] 2  ;     73   33   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 (-1, 2, 0) ] 3  ;     89   33    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   58  [  2 ( 0,-2,-1) ] 3  ;     97   33   13.968
   1  [  1 ( 0, 0, 0) ] 1  ;   59  [  2 ( 0,-1,-2) ] 2  ;    113   33   13.755
   1  [  1 ( 0, 0, 0) ] 1  ;   59  [  2 ( 0,-1, 2) ] 2  ;    121   33   13.755
   1  [  1 ( 0, 0, 0) ] 1  ;   58  [  2 ( 0, 2,-1) ] 3  ;    137   33   13.968
   1  [  1 ( 0, 0, 0) ] 1  ;   34  [  2 ( 2,-2,-1) ] 2  ;    145   33    6.119
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 ( 2,-2, 0) ] 2  ;    153   33    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   35  [  2 ( 2,-1,-2) ] 3  ;    161   33    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   53  [  2 ( 2, 0,-2) ] 3  ;    177   33    9.726
   1  [  1 ( 0, 0, 0) ] 1  ;   53  [  2 (-2, 0, 2) ] 1  ;     13   34    9.726
   1  [  1 ( 0, 0, 0) ] 1  ;   45  [  2 (-2, 2, 0) ] 1  ;     21   34    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   56  [  2 (-1, 0, 2) ] 1  ;     37   34   17.021
   1  [  1 ( 0, 0, 0) ] 1  ;   48  [  2 (-1, 2, 0) ] 1  ;     45   34    9.206
   1  [  1 ( 0, 0, 0) ] 1  ;   58  [  2 ( 0,-2,-1) ] 1  ;     49   34   13.968
   1  [  1 ( 0, 0, 0) ] 1  ;   59  [  2 ( 0,-1,-2) ] 1  ;     57   34   13.755
   1  [  1 ( 0, 0, 0) ] 1  ;   34  [  2 ( 2,-2,-1) ] 1  ;     73   34    6.119
   1  [  1 ( 0, 0, 0) ] 1  ;   35  [  2 ( 2,-1,-2) ] 1  ;     81   34    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 (-2, 0, 0) ] 1  ;      1   35    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 2, 0, 0) ] 1  ;      4   35    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 0,-2, 2) ] 1  ;     17   35    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 0, 2,-2) ] 1  ;     20   35    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 (-2, 0, 0) ] 2  ;      1   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 (-2, 0, 0) ] 3  ;      5   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 2, 0, 0) ] 2  ;     12   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 2, 0, 0) ] 3  ;     16   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 (-2, 0, 2) ] 2  ;     17   36    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 2, 0,-2) ] 2  ;     24   36    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 (-2, 2, 0) ] 3  ;     33   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 2,-2, 0) ] 3  ;     44   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 0,-2, 0) ] 2  ;     49   36    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 0, 2, 0) ] 2  ;     56   36    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 0,-2, 2) ] 2  ;     65   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 0,-2, 2) ] 3  ;     69   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 0, 2,-2) ] 2  ;     76   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   25  [  1 ( 0, 2,-2) ] 3  ;     80   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 0, 0,-2) ] 3  ;     81   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 0, 0, 2) ] 3  ;     92   36    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 (-2, 0, 2) ] 1  ;      9   37    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 2, 0,-2) ] 1  ;     12   37    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 (-2, 2, 0) ] 1  ;     17   37    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 2,-2, 0) ] 1  ;     20   37    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 0,-2, 0) ] 1  ;     25   37    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 0, 2, 0) ] 1  ;     28   37    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 0, 0,-2) ] 1  ;     41   37    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 0, 0, 2) ] 1  ;     44   37    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 (-2, 0, 2) ] 3  ;      9   38    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 2, 0,-2) ] 3  ;     16   38    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 (-2, 2, 0) ] 2  ;     17   38    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 2,-2, 0) ] 2  ;     24   38    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 0,-2, 0) ] 3  ;     25   38    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   21  [  1 ( 0, 2, 0) ] 3  ;     32   38    6.878
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 0, 0,-2) ] 2  ;     41   38    3.971
   1  [  1 ( 0, 0, 0) ] 1  ;   13  [  1 ( 0, 0, 2) ] 2  ;     48   38    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;    1  [  1 ( 0, 0, 0) ] 2  ;      2    1    0.000
   1  [  1 ( 0, 0, 0) ] 2  ;   33  [  2 ( 0, 0, 0) ] 2  ;      3    2    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   60  [  2 (-1, 0, 0) ] 2  ;     11    2   11.491
   1  [  1 ( 0, 0, 0) ] 2  ;   55  [  2 ( 0,-1, 0) ] 2  ;     23    2   19.453
   1  [  1 ( 0, 0, 0) ] 2  ;   46  [  2 ( 0, 0,-1) ] 2  ;     35    2    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   33  [  2 ( 0, 0, 0) ] 1  ;      5    3    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   33  [  2 ( 0, 0, 0) ] 3  ;      7    3    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   60  [  2 (-1, 0, 0) ] 1  ;     21    3   11.491
   1  [  1 ( 0, 0, 0) ] 2  ;   60  [  2 (-1, 0, 0) ] 3  ;     25    3   11.491
   1  [  1 ( 0, 0, 0) ] 2  ;   55  [  2 ( 0,-1, 0) ] 1  ;     45    3   19.453
   1  [  1 ( 0, 0, 0) ] 2  ;   55  [  2 ( 0,-1, 0) ] 3  ;     49    3   19.453
   1  [  1 ( 0, 0, 0) ] 2  ;   46  [  2 ( 0, 0,-1) ] 1  ;     69    3    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   46  [  2 ( 0, 0,-1) ] 3  ;     73    3    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   61  [  2 (-1,-1,-1) ] 2  ;      5    4   11.912
   1  [  1 ( 0, 0, 0) ] 2  ;   50  [  2 (-1,-1, 2) ] 2  ;     17    4    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   39  [  2 (-1, 2,-1) ] 2  ;     29    4    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   44  [  2 ( 2,-1,-1) ] 2  ;     41    4    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   61  [  2 (-1,-1,-1) ] 1  ;      9    5   11.912
   1  [  1 ( 0, 0, 0) ] 2  ;   61  [  2 (-1,-1,-1) ] 3  ;     13    5   11.912
   1  [  1 ( 0, 0, 0) ] 2  ;   50  [  2 (-1,-1, 2) ] 1  ;     33    5    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   50  [  2 (-1,-1, 2) ] 3  ;     37    5    7.295
   1  [  1 ( 0, 0, 0) ] 2  ;   39  [  2 (-1, 2,-1) ] 1  ;     57    5    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   39  [  2 (-1, 2,-1) ] 3  ;     61    5    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   44  [  2 ( 2,-1,-1) ] 1  ;     81    5    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   44  [  2 ( 2,-1,-1) ] 3  ;     85    5    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   30  [  1 (-1,-1, 0) ] 2  ;      5    6    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   18  [  1 ( 1, 1, 0) ] 2  ;      8    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   32  [  1 ( 0,-1,-1) ] 2  ;     17    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   12  [  1 ( 0, 1, 1) ] 2  ;     20    6    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   26  [  1 (-2, 0, 1) ] 2  ;     29    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   22  [  1 ( 2, 0,-1) ] 2  ;     32    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   32  [  1 (-2, 1, 1) ] 2  ;     41    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   12  [  1 ( 2,-1,-1) ] 2  ;     44    6    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   18  [  1 (-1,-1, 2) ] 2  ;     53    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   30  [  1 ( 1, 1,-2) ] 2  ;     56    6    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   24  [  1 (-1, 0, 2) ] 2  ;     57    6    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   16  [  1 ( 1, 0,-2) ] 2  ;     60    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   16  [  1 (-1, 2, 0) ] 2  ;     73    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   24  [  1 ( 1,-2, 0) ] 2  ;     76    6    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   22  [  1 ( 0,-2, 1) ] 2  ;     85    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   26  [  1 ( 0, 2,-1) ] 2  ;     88    6    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   18  [  1 ( 1, 1, 0) ] 1  ;      4    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   30  [  1 (-1,-1, 0) ] 1  ;      5    7    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   32  [  1 ( 0,-1,-1) ] 3  ;     17    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   12  [  1 ( 0, 1, 1) ] 3  ;     24    7    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   22  [  1 ( 2, 0,-1) ] 1  ;     28    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   26  [  1 (-2, 0, 1) ] 1  ;     29    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   32  [  1 (-2, 1, 1) ] 3  ;     41    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   12  [  1 ( 2,-1,-1) ] 3  ;     48    7    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   30  [  1 ( 1, 1,-2) ] 1  ;     52    7    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   18  [  1 (-1,-1, 2) ] 1  ;     53    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   24  [  1 (-1, 0, 2) ] 3  ;     57    7    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   16  [  1 ( 1, 0,-2) ] 3  ;     64    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   16  [  1 (-1, 2, 0) ] 3  ;     73    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   24  [  1 ( 1,-2, 0) ] 3  ;     80    7    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   26  [  1 ( 0, 2,-1) ] 1  ;     84    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   22  [  1 ( 0,-2, 1) ] 1  ;     85    7    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   18  [  1 ( 1, 1, 0) ] 3  ;      8    8    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   31  [  1 (-1, 0,-1) ] 1  ;      9    8    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   31  [  1 (-1, 0,-1) ] 3  ;     13    8    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   12  [  1 ( 0, 1, 1) ] 1  ;     20    8    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   26  [  1 (-2, 0, 1) ] 3  ;     29    8    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   15  [  1 ( 2,-1, 0) ] 1  ;     36    8    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   15  [  1 ( 2,-1, 0) ] 3  ;     40    8    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   32  [  1 (-2, 1, 1) ] 1  ;     41    8    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   30  [  1 ( 1, 1,-2) ] 3  ;     56    8    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;   16  [  1 ( 1, 0,-2) ] 1  ;     60    8    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;    7  [  1 (-1, 2,-1) ] 1  ;     65    8    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;    7  [  1 (-1, 2,-1) ] 3  ;     69    8    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   24  [  1 ( 1,-2, 0) ] 1  ;     76    8    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   22  [  1 ( 0,-2, 1) ] 3  ;     85    8    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   27  [  1 ( 0,-1, 2) ] 1  ;     89    8    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   27  [  1 ( 0,-1, 2) ] 3  ;     93    8    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   30  [  1 (-1,-1, 0) ] 3  ;      5    9    6.119
   1  [  1 ( 0, 0, 0) ] 2  ;    7  [  1 ( 1, 0, 1) ] 1  ;     12    9    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;    7  [  1 ( 1, 0, 1) ] 3  ;     16    9    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   32  [  1 ( 0,-1,-1) ] 1  ;     17    9    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   22  [  1 ( 2, 0,-1) ] 3  ;     32    9    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   27  [  1 (-2, 1, 0) ] 1  ;     33    9    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   27  [  1 (-2, 1, 0) ] 3  ;     37    9    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   12  [  1 ( 2,-1,-1) ] 1  ;     44    9    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   18  [  1 (-1,-1, 2) ] 3  ;     53    9    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   24  [  1 (-1, 0, 2) ] 1  ;     57    9    2.432
   1  [  1 ( 0, 0, 0) ] 2  ;   31  [  1 ( 1,-2, 1) ] 1  ;     68    9    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   31  [  1 ( 1,-2, 1) ] 3  ;     72    9    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   16  [  1 (-1, 2, 0) ] 1  ;     73    9    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   26  [  1 ( 0, 2,-1) ] 3  ;     88    9    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   15  [  1 ( 0, 1,-2) ] 1  ;     92    9    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   15  [  1 ( 0, 1,-2) ] 3  ;     96    9    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   31  [  1 (-1, 0,-1) ] 2  ;      5   10    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;    7  [  1 ( 1, 0, 1) ] 2  ;      8   10    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   27  [  1 (-2, 1, 0) ] 2  ;     17   10    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   15  [  1 ( 2,-1, 0) ] 2  ;     20   10    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;    7  [  1 (-1, 2,-1) ] 2  ;     33   10    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   31  [  1 ( 1,-2, 1) ] 2  ;     36   10    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   27  [  1 ( 0,-1, 2) ] 2  ;     45   10    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   15  [  1 ( 0, 1,-2) ] 2  ;     48   10    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   62  [  2 (-1,-1, 0) ] 2  ;      5   11   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   49  [  2 (-1,-1, 1) ] 2  ;     13   11    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   51  [  2 (-1, 0, 1) ] 2  ;     25   11    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   38  [  2 (-1, 1, 0) ] 2  ;     41   11    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   64  [  2 ( 0,-1,-1) ] 2  ;     49   11   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   40  [  2 ( 0, 1,-1) ] 2  ;     69   11    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   41  [  2 ( 1,-1,-1) ] 2  ;     73   11    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   43  [  2 ( 1, 0,-1) ] 2  ;     93   11    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   62  [  2 (-1,-1, 0) ] 1  ;      5   12   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   49  [  2 (-1,-1, 1) ] 1  ;     13   12    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   51  [  2 (-1, 0, 1) ] 3  ;     25   12    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   38  [  2 (-1, 1, 0) ] 3  ;     41   12    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   64  [  2 ( 0,-1,-1) ] 3  ;     49   12   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   40  [  2 ( 0, 1,-1) ] 1  ;     69   12    4.656
   1  [  1 ( 0, 0, 0) ] 2  ;   41  [  2 ( 1,-1,-1) ] 3  ;     73   12    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   43  [  2 ( 1, 0,-1) ] 1  ;     93   12    3.971
   1  [  1 ( 0, 0, 0) ] 2  ;   62  [  2 (-1,-1, 0) ] 3  ;      5   13   10.026
   1  [  1 ( 0, 0, 0) ] 2  ;   49  [  2 (-1,-1, 1) ] 3  ;     21   13    5.615
   1  [  1 ( 0, 0, 0) ] 2  ;   63  [  2 (-1, 0,-1) ] 1  ;     37   13   11.231
   1  [  1 ( 0, 0, 0) ] 2  ;   63  [  2 (-1, 0,-1) ] 3  ;     41   13   11.231
   1  [  1 ( 0, 0, 0) ] 2  ;   51  [  2 (-1, 0, 1) ] 1  ;     57   13    6.878
   1  [  1 ( 0, 0, 0) ] 2  ;   37  [  2 (-1, 1,-1) ] 1  ;     69   13    5.615
