 # i,    taui (ni),  alpha ;   j,    tauj  (nj),   beta  :   term  group   rij 
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 (-2, 1, 1) ] 2  :   137    6    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 2,-1,-1) ] 2  :   140    6    7.486
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 (-1,-1, 2) ] 2  :   149    6    4.778
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 ( 1, 1,-2) ] 2  :   152    6    2.495
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 (-1, 0, 2) ] 2  :   153    6    7.058
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 ( 1, 0,-2) ] 2  :   156    6    9.112
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 (-1, 2, 0) ] 2  :   169    6    9.112
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 ( 1,-2, 0) ] 2  :   172    6    7.058
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 0,-2, 1) ] 2  :   181    6    6.280
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 ( 0, 2,-1) ] 2  :   184    6    2.495
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 ( 1, 1, 0) ] 1  :   100    7    4.778
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 (-1,-1, 0) ] 1  :   101    7    2.495
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 ( 0,-1,-1) ] 3  :   113    7    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 0, 1, 1) ] 3  :   120    7    7.486
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 2, 0,-1) ] 1  :   124    7    6.280
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 (-2, 0, 1) ] 1  :   125    7    2.495
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 (-2, 1, 1) ] 3  :   137    7    7.058
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 2,-1,-1) ] 3  :   144    7    7.486
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 ( 1, 1,-2) ] 1  :   148    7    2.495
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 (-1,-1, 2) ] 1  :   149    7    4.778
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 (-1, 0, 2) ] 3  :   153    7    7.058
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 ( 1, 0,-2) ] 3  :   160    7    9.112
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 (-1, 2, 0) ] 3  :   169    7    9.112
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 ( 1,-2, 0) ] 3  :   176    7    7.058
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 ( 0, 2,-1) ] 1  :   180    7    2.495
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 0,-2, 1) ] 1  :   181    7    6.280
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 (-1,-1, 0) ] 3  :   101    8    2.495
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 ( 1, 0, 1) ] 1  :   108    8    4.778
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 ( 1, 0, 1) ] 3  :   112    8    4.778
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 ( 0,-1,-1) ] 1  :   113    8    7.058
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 2, 0,-1) ] 3  :   128    8    6.280
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 (-2, 1, 0) ] 1  :   129    8    5.763
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 (-2, 1, 0) ] 3  :   133    8    5.763
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 2,-1,-1) ] 1  :   140    8    7.486
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 (-1,-1, 2) ] 3  :   149    8    4.778
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 (-1, 0, 2) ] 1  :   153    8    7.058
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 ( 1,-2, 1) ] 1  :   164    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 ( 1,-2, 1) ] 3  :   168    8    4.075
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 (-1, 2, 0) ] 1  :   169    8    9.112
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 ( 0, 2,-1) ] 3  :   184    8    2.495
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 0, 1,-2) ] 1  :   188    8    4.778
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 0, 1,-2) ] 3  :   192    8    4.778
  41  [    2 ( 0, 0, 0) ] 2    30  [    2 ( 1, 1, 0) ] 3  :   104    9    4.778
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 (-1, 0,-1) ] 1  :   105    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 (-1, 0,-1) ] 3  :   109    9    4.075
  41  [    2 ( 0, 0, 0) ] 2    62  [    2 ( 0, 1, 1) ] 1  :   116    9    7.486
  41  [    2 ( 0, 0, 0) ] 2    32  [    2 (-2, 0, 1) ] 3  :   125    9    2.495
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 2,-1, 0) ] 1  :   132    9    4.778
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 2,-1, 0) ] 3  :   136    9    4.778
  41  [    2 ( 0, 0, 0) ] 2    63  [    2 (-2, 1, 1) ] 1  :   137    9    7.058
  41  [    2 ( 0, 0, 0) ] 2    28  [    2 ( 1, 1,-2) ] 3  :   152    9    2.495
  41  [    2 ( 0, 0, 0) ] 2    64  [    2 ( 1, 0,-2) ] 1  :   156    9    9.112
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 (-1, 2,-1) ] 1  :   161    9    4.778
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 (-1, 2,-1) ] 3  :   165    9    4.778
  41  [    2 ( 0, 0, 0) ] 2    61  [    2 ( 1,-2, 0) ] 1  :   172    9    7.058
  41  [    2 ( 0, 0, 0) ] 2    26  [    2 ( 0,-2, 1) ] 3  :   181    9    6.280
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 ( 0,-1, 2) ] 1  :   185    9    5.763
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 ( 0,-1, 2) ] 3  :   189    9    5.763
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 (-1, 0,-1) ] 2  :    53   10    4.075
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 ( 1, 0, 1) ] 2  :    56   10    4.778
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 (-2, 1, 0) ] 2  :    65   10    5.763
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 2,-1, 0) ] 2  :    68   10    4.778
  41  [    2 ( 0, 0, 0) ] 2    16  [    2 (-1, 2,-1) ] 2  :    81   10    4.778
  41  [    2 ( 0, 0, 0) ] 2    11  [    2 ( 1,-2, 1) ] 2  :    84   10    4.075
  41  [    2 ( 0, 0, 0) ] 2    15  [    2 ( 0,-1, 2) ] 2  :    93   10    5.763
  41  [    2 ( 0, 0, 0) ] 2    12  [    2 ( 0, 1,-2) ] 2  :    96   10    4.778
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 ( 1, 1, 0) ] 2  :     8   11    8.150
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 ( 1, 1,-1) ] 2  :    16   11    0.000
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 ( 1, 0,-1) ] 2  :    28   11    4.778
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 ( 1,-1, 0) ] 2  :    44   11   10.781
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 0, 1, 1) ] 2  :    52   11    6.280
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 0,-1, 1) ] 2  :    72   11    4.075
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 (-1, 1, 1) ] 2  :    76   11    7.058
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 (-1, 0, 1) ] 2  :    96   11    4.778
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 ( 1, 1, 0) ] 1  :     4   12    8.150
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 ( 1, 1,-1) ] 1  :    12   12    0.000
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 ( 1, 0,-1) ] 3  :    32   12    4.778
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 ( 1,-1, 0) ] 3  :    48   12   10.781
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 0, 1, 1) ] 3  :    56   12    6.280
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 0,-1, 1) ] 1  :    68   12    4.075
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 (-1, 1, 1) ] 3  :    80   12    7.058
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 (-1, 0, 1) ] 1  :    92   12    4.778
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 ( 1, 1, 0) ] 3  :    16   13    8.150
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 ( 1, 1,-1) ] 3  :    32   13    0.000
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 ( 1, 0, 1) ] 1  :    36   13    5.763
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 ( 1, 0, 1) ] 3  :    48   13    5.763
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 ( 1, 0,-1) ] 1  :    52   13    4.778
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 ( 1,-1, 1) ] 1  :    68   13    9.982
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 ( 1,-1, 1) ] 3  :    80   13    9.982
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 ( 1,-1, 0) ] 1  :    84   13   10.781
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 0, 1, 1) ] 1  :   100   13    6.280
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 0, 1,-1) ] 1  :   116   13    9.447
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 0, 1,-1) ] 3  :   128   13    9.447
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 0,-1, 1) ] 3  :   144   13    4.075
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 (-1, 1, 1) ] 1  :   148   13    7.058
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 (-1, 1, 0) ] 1  :   164   13    8.523
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 (-1, 1, 0) ] 3  :   176   13    8.523
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 (-1, 0, 1) ] 3  :   192   13    4.778
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 ( 1, 0, 1) ] 2  :    12   14    5.763
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 ( 1,-1, 1) ] 2  :    20   14    9.982
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 0, 1,-1) ] 2  :    32   14    9.447
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 (-1, 1, 0) ] 2  :    44   14    8.523
  41  [    2 ( 0, 0, 0) ] 2    42  [    2 (-1,-1, 1) ] 2  :    29   15    4.075
  41  [    2 ( 0, 0, 0) ] 2    42  [    2 ( 1, 1,-1) ] 2  :    32   15    4.075
  41  [    2 ( 0, 0, 0) ] 2    45  [    2 (-1, 1, 1) ] 2  :    41   15    4.778
  41  [    2 ( 0, 0, 0) ] 2    45  [    2 ( 1,-1,-1) ] 2  :    44   15    4.778
  41  [    2 ( 0, 0, 0) ] 2    43  [    2 (-1, 1,-1) ] 2  :    17   16    2.495
  41  [    2 ( 0, 0, 0) ] 2    43  [    2 ( 1,-1, 1) ] 2  :    20   16    2.495
  41  [    2 ( 0, 0, 0) ] 2    13  [    2 (-1, 0, 1) ] 2  :    29   17    4.075
  41  [    2 ( 0, 0, 0) ] 2    10  [    2 ( 1, 0,-1) ] 2  :    32   17    6.280
  41  [    2 ( 0, 0, 0) ] 2     9  [    2 ( 0,-1, 0) ] 2  :    37   17    7.058
  41  [    2 ( 0, 0, 0) ] 2    14  [    2 ( 0, 1, 0) ] 2  :    40   17    7.486
  41  [    2 ( 0, 0, 0) ] 2    58  [    2 ( 1, 0, 0) ] 1  :   100   18    8.150
  41  [    2 ( 0, 0, 0) ] 2    59  [    2 (-1, 0, 0) ] 1  :   105   18    9.112
  41  [    2 ( 0, 0, 0) ] 2    10  [    2 ( 1, 0,-1) ] 1  :   116   18    6.280
  41  [    2 ( 0, 0, 0) ] 2    13  [    2 (-1, 0, 1) ] 1  :   117   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    13  [    2 (-1, 0, 1) ] 3  :   121   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    10  [    2 ( 1, 0,-1) ] 3  :   128   18    6.280
  41  [    2 ( 0, 0, 0) ] 2    31  [    2 (-1, 1, 0) ] 3  :   133   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    25  [    2 ( 1,-1, 0) ] 3  :   144   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    14  [    2 ( 0, 1, 0) ] 1  :   148   18    7.486
  41  [    2 ( 0, 0, 0) ] 2     9  [    2 ( 0,-1, 0) ] 1  :   149   18    7.058
  41  [    2 ( 0, 0, 0) ] 2     9  [    2 ( 0,-1, 0) ] 3  :   153   18    7.058
  41  [    2 ( 0, 0, 0) ] 2    14  [    2 ( 0, 1, 0) ] 3  :   160   18    7.486
  41  [    2 ( 0, 0, 0) ] 2    60  [    2 ( 0, 1,-1) ] 1  :   164   18    8.523
  41  [    2 ( 0, 0, 0) ] 2    57  [    2 ( 0,-1, 1) ] 1  :   169   18    8.523
  41  [    2 ( 0, 0, 0) ] 2    27  [    2 ( 0, 0,-1) ] 3  :   181   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    29  [    2 ( 0, 0, 1) ] 3  :   192   18    4.075
  41  [    2 ( 0, 0, 0) ] 2    59  [    2 (-1, 0, 0) ] 2  :    49   19    9.112
  41  [    2 ( 0, 0, 0) ] 2    58  [    2 ( 1, 0, 0) ] 2  :    52   19    8.150
  41  [    2 ( 0, 0, 0) ] 2    31  [    2 (-1, 1, 0) ] 2  :    69   19    4.075
  41  [    2 ( 0, 0, 0) ] 2    25  [    2 ( 1,-1, 0) ] 2  :    72   19    4.075
  41  [    2 ( 0, 0, 0) ] 2    57  [    2 ( 0,-1, 1) ] 2  :    81   19    8.523
  41  [    2 ( 0, 0, 0) ] 2    60  [    2 ( 0, 1,-1) ] 2  :    84   19    8.523
  41  [    2 ( 0, 0, 0) ] 2    27  [    2 ( 0, 0,-1) ] 2  :    93   19    4.075
  41  [    2 ( 0, 0, 0) ] 2    29  [    2 ( 0, 0, 1) ] 2  :    96   19    4.075
  41  [    2 ( 0, 0, 0) ] 2    59  [    2 (-1, 0, 0) ] 3  :    49   20    9.112
  41  [    2 ( 0, 0, 0) ] 2    58  [    2 ( 1, 0, 0) ] 3  :    56   20    8.150
  41  [    2 ( 0, 0, 0) ] 2    25  [    2 ( 1,-1, 0) ] 1  :    68   20    4.075
  41  [    2 ( 0, 0, 0) ] 2    31  [    2 (-1, 1, 0) ] 1  :    69   20    4.075
  41  [    2 ( 0, 0, 0) ] 2    57  [    2 ( 0,-1, 1) ] 3  :    81   20    8.523
  41  [    2 ( 0, 0, 0) ] 2    60  [    2 ( 0, 1,-1) ] 3  :    88   20    8.523
  41  [    2 ( 0, 0, 0) ] 2    29  [    2 ( 0, 0, 1) ] 1  :    92   20    4.075
  41  [    2 ( 0, 0, 0) ] 2    27  [    2 ( 0, 0,-1) ] 1  :    93   20    4.075
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 (-1, 1,-1) ] 2  :     8   21    9.982
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 2,-1, 1) ] 2  :    20   21    9.447
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 ( 1,-1, 2) ] 2  :    32   21    8.523
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 (-1, 2,-1) ] 2  :    40   21    5.763
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 ( 1,-1,-1) ] 1  :     4   22    7.058
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 (-1, 1,-1) ] 1  :    20   22    9.982
  41  [    2 ( 0, 0, 0) ] 2     3  [    1 (-1, 1,-1) ] 3  :    32   22    9.982
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 (-1,-1, 1) ] 3  :    48   22    0.000
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 2, 1,-1) ] 3  :    64   22    4.075
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 2,-1, 1) ] 1  :    68   22    9.447
  41  [    2 ( 0, 0, 0) ] 2    20  [    1 ( 2,-1, 1) ] 3  :    80   22    9.447
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 2,-1,-1) ] 1  :    84   22    6.280
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 ( 1, 2,-1) ] 3  :   112   22    4.778
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 ( 1,-1, 2) ] 1  :   116   22    8.523
  41  [    2 ( 0, 0, 0) ] 2    55  [    1 ( 1,-1, 2) ] 3  :   128   22    8.523
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 (-1, 2, 1) ] 1  :   132   22    4.778
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 (-1, 2,-1) ] 1  :   148   22    5.763
  41  [    2 ( 0, 0, 0) ] 2    40  [    1 (-1, 2,-1) ] 3  :   160   22    5.763
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 (-1, 1, 2) ] 1  :   164   22   10.781
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 (-1,-1, 2) ] 3  :   192   22    8.150
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 ( 1,-1,-1) ] 2  :     4   23    7.058
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 (-1,-1, 1) ] 2  :    24   23    0.000
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 2, 1,-1) ] 2  :    32   23    4.075
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 2,-1,-1) ] 2  :    44   23    6.280
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 ( 1, 2,-1) ] 2  :    56   23    4.778
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 (-1, 2, 1) ] 2  :    68   23    4.778
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 (-1, 1, 2) ] 2  :    84   23   10.781
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 (-1,-1, 2) ] 2  :    96   23    8.150
  41  [    2 ( 0, 0, 0) ] 2     5  [    1 ( 1,-1,-1) ] 3  :     8   24    7.058
  41  [    2 ( 0, 0, 0) ] 2     2  [    1 (-1,-1, 1) ] 1  :    20   24    0.000
  41  [    2 ( 0, 0, 0) ] 2    17  [    1 ( 2, 1,-1) ] 1  :    28   24    4.075
  41  [    2 ( 0, 0, 0) ] 2    22  [    1 ( 2,-1,-1) ] 3  :    48   24    6.280
  41  [    2 ( 0, 0, 0) ] 2    37  [    1 ( 1, 2,-1) ] 1  :    52   24    4.778
  41  [    2 ( 0, 0, 0) ] 2    34  [    1 (-1, 2, 1) ] 3  :    72   24    4.778
  41  [    2 ( 0, 0, 0) ] 2    49  [    1 (-1, 1, 2) ] 3  :    88   24   10.781
  41  [    2 ( 0, 0, 0) ] 2    54  [    1 (-1,-1, 2) ] 1  :    92   24    8.150
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 0, 0,-1) ] 2  :     8   25    9.112
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 (-1, 0, 0) ] 2  :    20   25    5.763
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 2, 0, 0) ] 2  :    28   25    9.447
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 2,-1, 0) ] 2  :    48   25    5.763
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 0, 2,-1) ] 2  :    60   25    7.058
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 0, 0, 2) ] 2  :    72   25    5.763
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 0,-1, 2) ] 2  :    76   25    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 (-1, 2, 0) ] 2  :    88   25    4.778
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 0, 0,-1) ] 1  :     4   26    9.112
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 (-1, 0, 0) ] 3  :    24   26    5.763
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 2, 0, 0) ] 3  :    32   26    9.447
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 2,-1, 0) ] 1  :    44   26    5.763
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 0, 2,-1) ] 3  :    64   26    7.058
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 0, 0, 2) ] 1  :    68   26    5.763
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 0,-1, 2) ] 3  :    80   26    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 (-1, 2, 0) ] 1  :    84   26    4.778
  41  [    2 ( 0, 0, 0) ] 2    51  [    1 ( 0, 0,-1) ] 3  :    16   27    9.112
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 0,-1, 0) ] 1  :    20   27    4.075
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 0,-1, 0) ] 3  :    32   27    4.075
  41  [    2 ( 0, 0, 0) ] 2    19  [    1 (-1, 0, 0) ] 1  :    36   27    5.763
  41  [    2 ( 0, 0, 0) ] 2     4  [    1 ( 2, 0, 0) ] 1  :    52   27    9.447
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 2, 0,-1) ] 1  :    68   27    9.112
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 2, 0,-1) ] 3  :    80   27    9.112
  41  [    2 ( 0, 0, 0) ] 2    36  [    1 ( 2,-1, 0) ] 3  :    96   27    5.763
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 0, 2, 0) ] 1  :   100   27    7.486
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 0, 2, 0) ] 3  :   112   27    7.486
  41  [    2 ( 0, 0, 0) ] 2    56  [    1 ( 0, 2,-1) ] 1  :   116   27    7.058
  41  [    2 ( 0, 0, 0) ] 2     7  [    1 ( 0, 0, 2) ] 3  :   144   27    5.763
  41  [    2 ( 0, 0, 0) ] 2    39  [    1 ( 0,-1, 2) ] 1  :   148   27    4.778
  41  [    2 ( 0, 0, 0) ] 2    24  [    1 (-1, 2, 0) ] 3  :   176   27    4.778
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 (-1, 0, 2) ] 1  :   180   27    7.058
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 (-1, 0, 2) ] 3  :   192   27    7.058
  41  [    2 ( 0, 0, 0) ] 2    33  [    1 ( 0,-1, 0) ] 2  :     8   28    4.075
  41  [    2 ( 0, 0, 0) ] 2    50  [    1 ( 2, 0,-1) ] 2  :    20   28    9.112
  41  [    2 ( 0, 0, 0) ] 2     6  [    1 ( 0, 2, 0) ] 2  :    28   28    7.486
  41  [    2 ( 0, 0, 0) ] 2    21  [    1 (-1, 0, 2) ] 2  :    48   28    7.058
  41  [    2 ( 0, 0, 0) ] 3    41  [    2 ( 0, 0, 0) ] 3  :     6    1    4.778
  41  [    2 ( 0, 0, 0) ] 3     1  [    1 ( 0, 0, 0) ] 3  :     6    2    2.495
  41  [    2 ( 0, 0, 0) ] 3    18  [    1 ( 1, 0, 0) ] 3  :    18    2    4.778
  41  [    2 ( 0, 0, 0) ] 3    38  [    1 ( 0, 1, 0) ] 3  :    30    2    4.075
  41  [    2 ( 0, 0, 0) ] 3    53  [    1 ( 0, 0, 1) ] 3  :    42    2   10.289
  41  [    2 ( 0, 0, 0) ] 3     1  [    1 ( 0, 0, 0) ] 1  :     4    3    2.495
  41  [    2 ( 0, 0, 0) ] 3     1  [    1 ( 0, 0, 0) ] 2  :     8    3    2.495
  41  [    2 ( 0, 0, 0) ] 3    18  [    1 ( 1, 0, 0) ] 1  :    20    3    4.778
  41  [    2 ( 0, 0, 0) ] 3    18  [    1 ( 1, 0, 0) ] 2  :    28    3    4.778
  41  [    2 ( 0, 0, 0) ] 3    38  [    1 ( 0, 1, 0) ] 1  :    44    3    4.075
  41  [    2 ( 0, 0, 0) ] 3    38  [    1 ( 0, 1, 0) ] 2  :    52    3    4.075
  41  [    2 ( 0, 0, 0) ] 3    53  [    1 ( 0, 0, 1) ] 1  :    68    3   10.289
  41  [    2 ( 0, 0, 0) ] 3    53  [    1 ( 0, 0, 1) ] 2  :    76    3   10.289
  41  [    2 ( 0, 0, 0) ] 3     8  [    1 ( 1, 1, 1) ] 3  :    12    4    9.447
  41  [    2 ( 0, 0, 0) ] 3    52  [    1 ( 1, 1,-2) ] 3  :    24    4   10.781
  41  [    2 ( 0, 0, 0) ] 3    35  [    1 ( 1,-2, 1) ] 3  :    36    4    7.486
  41  [    2 ( 0, 0, 0) ] 3    23  [    1 (-2, 1, 1) ] 3  :    48    4    4.075
  41  [    2 ( 0, 0, 0) ] 3     8  [    1 ( 1, 1, 1) ] 1  :     8    5    9.447
  41  [    2 ( 0, 0, 0) ] 3     8  [    1 ( 1, 1, 1) ] 2  :    16    5    9.447
  41  [    2 ( 0, 0, 0) ] 3    52  [    1 ( 1, 1,-2) ] 1  :    32    5   10.781
  41  [    2 ( 0, 0, 0) ] 3    52  [    1 ( 1, 1,-2) ] 2  :    40    5   10.781
  41  [    2 ( 0, 0, 0) ] 3    35  [    1 ( 1,-2, 1) ] 1  :    56    5    7.486
  41  [    2 ( 0, 0, 0) ] 3    35  [    1 ( 1,-2, 1) ] 2  :    64    5    7.486
  41  [    2 ( 0, 0, 0) ] 3    23  [    1 (-2, 1, 1) ] 1  :    80    5    4.075
  41  [    2 ( 0, 0, 0) ] 3    23  [    1 (-2, 1, 1) ] 2  :    88    5    4.075
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 (-1, 0,-1) ] 3  :   109    6    4.075
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 ( 1, 0, 1) ] 3  :   112    6    4.778
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 ( 0,-1,-1) ] 3  :   117    6    7.058
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 0, 1, 1) ] 3  :   120    6    7.486
  41  [    2 ( 0, 0, 0) ] 3    15  [    2 (-2, 1, 0) ] 3  :   133    6    5.763
  41  [    2 ( 0, 0, 0) ] 3    12  [    2 ( 2,-1, 0) ] 3  :   136    6    4.778
  41  [    2 ( 0, 0, 0) ] 3    63  [    2 (-2, 1, 1) ] 3  :   141    6    7.058
  41  [    2 ( 0, 0, 0) ] 3    62  [    2 ( 2,-1,-1) ] 3  :   144    6    7.486
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 (-1, 0, 2) ] 3  :   157    6    7.058
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 ( 1, 0,-2) ] 3  :   160    6    9.112
  41  [    2 ( 0, 0, 0) ] 3    16  [    2 (-1, 2,-1) ] 3  :   165    6    4.778
  41  [    2 ( 0, 0, 0) ] 3    11  [    2 ( 1,-2, 1) ] 3  :   168    6    4.075
  41  [    2 ( 0, 0, 0) ] 3    64  [    2 (-1, 2, 0) ] 3  :   173    6    9.112
  41  [    2 ( 0, 0, 0) ] 3    61  [    2 ( 1,-2, 0) ] 3  :   176    6    7.058
