  113     0.000    0.367    0.147   -1.249  84.622      105.03      192.44      224.98      271.16      275.79    
  114     0.000    0.404    0.184   -1.286  84.130      106.64      187.14      225.61      271.83      276.88    
  115     0.000    0.441    0.220   -1.322  83.018      105.93      184.01      226.80      272.87      277.93    
  116     0.000    0.477    0.257   -1.359  81.088      102.93      183.43      228.41      274.27      278.98    
  117     0.000    0.514    0.294   -1.396  78.194      98.062      185.31      230.25      275.88      280.09    
  118     0.000    0.551    0.331   -1.432  74.397      92.064      189.04      232.19      277.51      281.32    
  119     0.000    0.588    0.367   -1.469  70.153      85.717      193.53      234.23      278.97      282.59    
  120     0.000    0.624    0.404   -1.506  66.340      79.653      197.53      236.42      280.27      283.67    
  121     0.000   -0.404   -0.698   -0.404  66.644      83.380      192.33      238.44      278.95      283.48    
  122     0.000   -0.367   -0.661   -0.441  65.886      79.120      192.83      240.69      280.09      283.67    
  123     0.000   -0.331   -0.624   -0.477  66.180      77.061      191.56      242.25      280.91      283.64    
  124     0.000   -0.294   -0.588   -0.514  66.391      78.412      188.53      242.95      280.75      283.92    
  125     0.000   -0.257   -0.551   -0.551  67.175      82.156      184.05      242.90      279.85      284.17    
  126     0.000   -0.220   -0.514   -0.588  69.418      86.671      178.68      242.42      278.71      283.80    
  127     0.000   -0.184   -0.477   -0.624  72.982      91.008      173.24      241.89      277.58      282.67    
  128     0.000   -0.147   -0.441   -0.661  77.129      94.549      168.71      241.66      276.55      280.90    
  129     0.000   -0.110   -0.404   -0.698  81.002      96.627      166.24      241.96      275.66      278.78    
  130     0.000   -0.073   -0.367   -0.735  84.004      96.523      166.82      242.84      274.83      276.73    
  131     0.000   -0.037   -0.331   -0.771  85.864      94.075      170.66      244.12      273.69      275.37    
  132     0.000    0.000   -0.294   -0.808  86.009      90.592      176.96      245.45      272.30      274.79    
  133     0.000    0.037   -0.257   -0.845  82.659      89.229      184.51      246.33      271.24      274.49    
  134     0.000    0.073   -0.220   -0.882  78.213      89.039      192.23      246.29      270.61      274.28    
  135     0.000    0.110   -0.184   -0.918  74.986      88.970      199.38      244.97      270.29      274.11    
  136     0.000    0.147   -0.147   -0.955  73.884      89.013      205.47      242.16      270.14      273.89    
  137     0.000    0.184   -0.110   -0.992  75.227      89.212      210.27      237.81      270.18      273.53    
  138     0.000    0.220   -0.073   -1.028  78.824      89.536      213.72      231.99      270.44      272.98    
  139     0.000    0.257   -0.037   -1.065  84.092      89.900      215.92      224.96      270.96      272.32    
  140     0.000    0.294   -0.000   -1.102  90.218      90.218      217.15      217.15      271.69      271.69    
  141     0.000    0.331    0.037   -1.139  90.426      96.321      209.15      217.76      271.22      272.56    
  142     0.000    0.367    0.073   -1.175  90.461      101.57      201.57      218.21      271.04      273.49    
  143     0.000    0.404    0.110   -1.212  90.227      105.29      194.94      218.93      271.19      274.45    
  144     0.000    0.441    0.147   -1.249  89.563      107.10      189.66      220.23      271.70      275.40    
  145     0.000    0.477    0.184   -1.286  88.243      106.96      185.97      222.19      272.55      276.36    
  146     0.000    0.514    0.220   -1.322  85.990      105.12      184.03      224.67      273.64      277.41    
  147     0.000    0.551    0.257   -1.359  82.599      102.02      183.89      227.43      274.80      278.65    
  148     0.000    0.588    0.294   -1.396  78.194      98.062      185.31      230.25      275.88      280.09    
  149     0.000    0.624    0.331   -1.432  73.413      93.464      187.76      233.05      276.87      281.57    
  150     0.000    0.661    0.367   -1.469  69.255      88.432      190.41      235.81      277.86      282.77    
  151     0.000   -0.367   -0.735   -0.367  69.272      91.964      185.31      238.06      276.49      282.46    
  152     0.000   -0.331   -0.698   -0.404  68.694      87.548      185.48      240.38      277.67      282.64    
  153     0.000   -0.294   -0.661   -0.441  69.387      84.308      184.51      241.93      278.85      282.56    
  154     0.000   -0.257   -0.624   -0.477  69.728      83.973      182.21      242.56      279.28      282.93    
  155     0.000   -0.220   -0.588   -0.514  69.418      86.671      178.68      242.42      278.71      283.80    
  156     0.000   -0.184   -0.551   -0.551  69.906      90.583      174.34      241.82      277.79      284.30    
  157     0.000   -0.147   -0.514   -0.588  71.959      94.312      169.81      241.17      276.89      283.95    
  158     0.000   -0.110   -0.477   -0.624  75.399      97.077      165.87      240.83      276.14      282.70    
  159     0.000   -0.073   -0.441   -0.661  79.517      98.356      163.42      241.03      275.61      280.72    
  160     0.000   -0.037   -0.404   -0.698  83.404      97.831      163.27      241.79      275.33      278.31    
