 #la,om(i),dos(la,i),total_dos(i),sum(dos_tet(1:i))*dw
    2   0.19069E-01   0.11701E-01   0.25694E-01   0.85195E-04
    2   0.20970E-01   0.14164E-01   0.31103E-01   0.11203E-03
    2   0.22871E-01   0.16862E-01   0.37028E-01   0.14399E-03
    2   0.24773E-01   0.19795E-01   0.43469E-01   0.18149E-03
    2   0.26674E-01   0.22964E-01   0.50426E-01   0.22501E-03
    2   0.28575E-01   0.26367E-01   0.57900E-01   0.27497E-03
    2   0.30476E-01   0.30005E-01   0.65889E-01   0.33183E-03
    2   0.32377E-01   0.57393E-01   0.12801       0.44058E-03
    2   0.34279E-01   0.82300E-01   0.18696       0.59653E-03
    2   0.36180E-01   0.10007       0.23231       0.78614E-03
    2   0.38081E-01   0.11069       0.26406       0.99588E-03
    2   0.39982E-01   0.11417       0.28221       0.12122E-02
    2   0.41883E-01   0.12056       0.30569       0.14407E-02
    2   0.43785E-01   0.13231       0.33858       0.16914E-02
    2   0.45686E-01   0.14478       0.37153       0.19657E-02
    2   0.47587E-01   0.15796       0.40691       0.22650E-02
    2   0.49488E-01   0.17187       0.44482       0.25907E-02
    2   0.51389E-01   0.18649       0.48527       0.29441E-02
    2   0.53291E-01   0.20183       0.52826       0.33265E-02
    2   0.55192E-01   0.21788       0.57379       0.37394E-02
    2   0.57093E-01   0.24298       0.63131       0.41998E-02
    2   0.58994E-01   0.38294       0.81704       0.49254E-02
    2   0.60895E-01   0.37909       0.86434       0.56437E-02
    2   0.62797E-01   0.35784       0.89480       0.63218E-02
    2   0.64698E-01   0.38006       0.97043       0.70419E-02
    2   0.66599E-01   0.40321        1.0366       0.78060E-02
    2   0.68500E-01   0.42728        1.0992       0.86156E-02
    2   0.70402E-01   0.45228        1.1655       0.94726E-02
    2   0.72303E-01   0.47820        1.2354       0.10379E-01
    2   0.74204E-01   0.50505        1.3128       0.11336E-01
    2   0.76105E-01   0.53282        1.3994       0.12345E-01
    2   0.78006E-01   0.56671        1.4998       0.13419E-01
    2   0.79908E-01   0.66905        1.7075       0.14687E-01
    2   0.81809E-01   0.74171        1.8886       0.16092E-01
    2   0.83710E-01   0.78657        2.0477       0.17583E-01
    2   0.85611E-01   0.83895        2.2055       0.19173E-01
    2   0.87512E-01   0.89832        2.3675       0.20875E-01
    2   0.89414E-01   0.95317        2.5318       0.22681E-01
    2   0.91315E-01    1.0043        2.7069       0.24584E-01
    2   0.93216E-01    1.0558        2.9010       0.26585E-01
    2   0.95117E-01    1.1450        3.1792       0.28754E-01
    2   0.97018E-01    1.2836        3.5180       0.31186E-01
    2   0.98920E-01    1.3693        3.8307       0.33781E-01
    2   0.10082        1.4611        4.2309       0.36550E-01
    2   0.10272        1.5649        4.6923       0.39515E-01
    2   0.10462        1.7091        5.1643       0.42753E-01
    2   0.10652        1.9014        5.7278       0.46356E-01
    2   0.10843        2.2899        7.0334       0.50695E-01
    2   0.11033        2.4116        7.5906       0.55265E-01
    2   0.11223        2.7040        8.9178       0.60389E-01
    2   0.11413        3.1584        11.077       0.66373E-01
    2   0.11603        3.5775        13.232       0.73152E-01
    2   0.11793        3.9892        13.543       0.80711E-01
    2   0.11983        4.3709        14.424       0.88994E-01
    2   0.12173        4.7909        15.326       0.98072E-01
    2   0.12364        4.4375        15.679       0.10648    
    2   0.12554        4.6119        15.609       0.11522    
    2   0.12744        4.7959        16.368       0.12431    
    2   0.12934        5.0134        17.218       0.13381    
    2   0.13124        5.2351        18.072       0.14373    
    2   0.13314        5.4408        19.084       0.15404    
    2   0.13504        5.6280        20.089       0.16470    
    2   0.13694        5.8110        21.359       0.17571    
    2   0.13884        6.2071        28.227       0.18747    
    2   0.14075        7.0043        30.708       0.20074    
    2   0.14265        8.0076        34.829       0.21592    
    2   0.14455        9.1976        36.666       0.23335    
    2   0.14645        8.6051        36.934       0.24965    
    2   0.14835        8.6364        33.334       0.26602    
    2   0.15025        8.8322        29.033       0.28275    
    2   0.15215        8.9588        24.621       0.29973    
    2   0.15405        9.1026        23.496       0.31698    
    2   0.15596        9.3579        22.574       0.33471    
    2   0.15786        9.4485        21.660       0.35261    
    2   0.15976        9.6986        20.889       0.37099    
    2   0.16166        9.9041        20.095       0.38976    
    2   0.16356        10.269        19.432       0.40922    
    2   0.16546        9.9794        18.349       0.42813    
    2   0.16736        9.9924        17.306       0.44706    
    2   0.16926        10.072        16.636       0.46615    
    2   0.17117        10.174        16.073       0.48542    
    2   0.17307        10.325        15.582       0.50499    
    2   0.17497        10.427        15.108       0.52475    
    2   0.17687        10.590        14.739       0.54481    
    2   0.17877        10.789        14.734       0.56526    
    2   0.18067        10.980        14.462       0.58606    
    2   0.18257        11.271        13.962       0.60742    
    2   0.18447        11.959        14.204       0.63008    
    2   0.18638        12.016        13.747       0.65285    
    2   0.18828        12.150        13.419       0.67587    
    2   0.19018        12.374        13.251       0.69932    
    2   0.19208        12.635        13.226       0.72326    
    2   0.19398        12.972        13.241       0.74784    
    2   0.19588        13.746        13.817       0.77389    
    2   0.19778        14.006        14.006       0.80043    
    2   0.19968        16.501        16.501       0.83169    
    2   0.20158        17.557        17.557       0.86496    
    2   0.20349        18.220        18.220       0.89949    
    2   0.20539        18.161        18.161       0.93390    
    2   0.20729        15.289        15.289       0.96287    
    2   0.20919        9.9562        9.9562       0.98173    
    2   0.21109        7.3349        7.3349       0.99563    
    2   0.21299       0.28658       0.28658       0.99618    
    2   0.21489        0.0000        0.0000       0.99618    
    2   0.21679        0.0000        0.0000       0.99618    
    2   0.21870        0.0000        0.0000       0.99618    
    2   0.22060        0.0000        0.0000       0.99618    
    2   0.22250        0.0000        0.0000       0.99618    
    2   0.22440        0.0000        0.0000       0.99618    
    2   0.22630        0.0000        0.0000       0.99618    
    2   0.22820        0.0000        0.0000       0.99618    
    2   0.23010        0.0000        0.0000       0.99618    
    2   0.23200        0.0000        0.0000       0.99618    
    2   0.23391        0.0000        0.0000       0.99618    
    2   0.23581        0.0000        0.0000       0.99618    
    2   0.23771        0.0000        0.0000       0.99618    
    2   0.23961        0.0000        0.0000       0.99618    
    2   0.24151        0.0000        0.0000       0.99618    
    2   0.24341        0.0000        0.0000       0.99618    
    2   0.24531        0.0000        0.0000       0.99618    
    2   0.24721        0.0000        0.0000       0.99618    
    2   0.24911        0.0000        0.0000       0.99618    
    2   0.25102        0.0000        0.0000       0.99618    
    2   0.25292        0.0000        0.0000       0.99618    
    2   0.25482        0.0000        0.0000       0.99618    
    2   0.25672        0.0000        0.0000       0.99618    
    2   0.25862        0.0000        0.0000       0.99618    
    2   0.26052        0.0000        0.0000       0.99618    
    2   0.26242        0.0000        0.0000       0.99618    
    2   0.26432        0.0000        0.0000       0.99618    
    2   0.26623        0.0000        0.0000       0.99618    
    2   0.26813        0.0000        0.0000       0.99618    
    2   0.27003        0.0000        0.0000       0.99618    
    2   0.27193        0.0000        0.0000       0.99618    
    2   0.27383        0.0000        0.0000       0.99618    
    2   0.27573        0.0000        0.0000       0.99618    
    2   0.27763        0.0000        0.0000       0.99618    
    2   0.27953        0.0000        0.0000       0.99618    
    2   0.28144        0.0000        0.0000       0.99618    
    2   0.28334        0.0000        0.0000       0.99618    
    2   0.28524        0.0000        0.0000       0.99618    
    2   0.28714        0.0000        0.0000       0.99618    
    2   0.28904        0.0000        0.0000       0.99618    
    2   0.29094        0.0000        0.0000       0.99618    
    2   0.29284        0.0000        0.0000       0.99618    
    2   0.29474        0.0000        0.0000       0.99618    
    2   0.29665        0.0000        0.0000       0.99618    
    2   0.29855        0.0000        0.0000       0.99618    
    2   0.30045        0.0000        0.0000       0.99618    
    2   0.30235        0.0000        0.0000       0.99618    
    2   0.30425        0.0000        0.0000       0.99618    
    2   0.30615        0.0000        0.0000       0.99618    
    2   0.30805        0.0000        0.0000       0.99618    
    2   0.30995        0.0000        0.0000       0.99618    
    2   0.31185        0.0000        0.0000       0.99618    
    2   0.31376        0.0000        0.0000       0.99618    
    2   0.31566        0.0000        0.0000       0.99618    
    2   0.31756        0.0000        0.0000       0.99618    
    2   0.31946        0.0000        0.0000       0.99618    
    2   0.32136        0.0000        0.0000       0.99618    
    2   0.32326        0.0000        0.0000       0.99618    
    2   0.32516        0.0000        0.0000       0.99618    
    2   0.32706        0.0000        0.0000       0.99618    
    2   0.32897        0.0000        0.0000       0.99618    
    2   0.33087        0.0000        0.0000       0.99618    
    2   0.33277        0.0000        0.0000       0.99618    
    2   0.33467        0.0000        0.0000       0.99618    
    2   0.33657        0.0000        0.0000       0.99618    
    2   0.33847        0.0000        0.0000       0.99618    
    2   0.34037        0.0000        0.0000       0.99618    
    2   0.34227        0.0000        0.0000       0.99618    
    2   0.34418        0.0000        0.0000       0.99618    
    2   0.34608        0.0000        0.0000       0.99618    
    2   0.34798        0.0000        0.0000       0.99618    
    2   0.34988        0.0000        0.0000       0.99618    
    2   0.35178        0.0000        0.0000       0.99618    
    2   0.35368        0.0000        0.0000       0.99618    
    2   0.35558        0.0000        0.0000       0.99618    
    2   0.35748        0.0000        0.0000       0.99618    
    2   0.35939        0.0000        0.0000       0.99618    
    2   0.36129        0.0000        0.0000       0.99618    
    2   0.36319        0.0000        0.0000       0.99618    
    2   0.36509        0.0000        0.0000       0.99618    
    2   0.36699        0.0000        0.0000       0.99618    
    2   0.36889        0.0000        0.0000       0.99618    
    2   0.37079        0.0000        0.0000       0.99618    
    2   0.37269        0.0000        0.0000       0.99618    
    2   0.37459        0.0000        0.0000       0.99618    
    2   0.37650        0.0000        0.0000       0.99618    
    2   0.37840        0.0000        0.0000       0.99618    
    2   0.38030        0.0000        0.0000       0.99618    
    2   0.38220        0.0000        0.0000       0.99618    
    2   0.38410        0.0000        0.0000       0.99618    
    2   0.38600        0.0000        0.0000       0.99618    
    2   0.38790        0.0000        0.0000       0.99618    
    2   0.38980        0.0000        0.0000       0.99618    
    2   0.39171        0.0000        0.0000       0.99618    
    2   0.39361        0.0000        0.0000       0.99618    
    2   0.39551        0.0000        0.0000       0.99618    
    2   0.39741        0.0000        0.0000       0.99618    
    2   0.39931        0.0000        0.0000       0.99618    
    2   0.40121        0.0000        0.0000       0.99618    
    2   0.40311        0.0000        0.0000       0.99618    
    2   0.40501        0.0000        0.0000       0.99618    
    2   0.40692        0.0000        0.0000       0.99618    
    2   0.40882        0.0000        0.0000       0.99618    
    2   0.41072        0.0000        0.0000       0.99618    
    2   0.41262        0.0000        0.0000       0.99618    
    2   0.41452        0.0000        0.0000       0.99618    
    2   0.41642        0.0000        0.0000       0.99618    
    2   0.41832        0.0000        0.0000       0.99618    
    2   0.42022        0.0000        0.0000       0.99618    
    2   0.42212        0.0000        0.0000       0.99618    
    2   0.42403        0.0000        0.0000       0.99618    
    2   0.42593        0.0000        0.0000       0.99618    
    2   0.42783        0.0000        0.0000       0.99618    
    2   0.42973        0.0000        0.0000       0.99618    
    2   0.43163        0.0000        0.0000       0.99618    
    2   0.43353        0.0000        0.0000       0.99618    
    2   0.43543        0.0000        0.0000       0.99618    
    2   0.43733        0.0000        0.0000       0.99618    
    2   0.43924        0.0000        0.0000       0.99618    
    2   0.44114        0.0000        0.0000       0.99618    
    2   0.44304        0.0000        0.0000       0.99618    
    2   0.44494        0.0000        0.0000       0.99618    
    2   0.44684        0.0000        0.0000       0.99618    
    2   0.44874        0.0000        0.0000       0.99618    
    2   0.45064        0.0000        0.0000       0.99618    
    2   0.45254        0.0000        0.0000       0.99618    
    2   0.45445        0.0000        0.0000       0.99618    
    2   0.45635        0.0000        0.0000       0.99618    
    2   0.45825        0.0000        0.0000       0.99618    
    2   0.46015        0.0000        0.0000       0.99618    
    2   0.46205        0.0000        0.0000       0.99618    
    2   0.46395        0.0000        0.0000       0.99618    
    2   0.46585        0.0000        0.0000       0.99618    
    2   0.46775        0.0000        0.0000       0.99618    
    2   0.46966        0.0000        0.0000       0.99618    
    2   0.47156        0.0000        0.0000       0.99618    
